"Trait ID","Trait name","Method","RS#","Chromosome","Marker position (bp)","SNP effect","'-log10(P)'","Genotype for code 1"
"1","Trait1","mrMLM","PstI.TP428256","1","63323451","-2.2534e-05","0.0064","C"
"1","Trait1","mrMLM","PstI.TP424159","1","63417435","0.0168","0.2983","C"
"1","Trait1","mrMLM","PstI.TP84880","1","63680478","-0.0885","1.2723","C"
"1","Trait1","mrMLM","PstI.TP59594","1","63737514","0.0033","0.0964","C"
"1","Trait1","mrMLM","NsiI.TP267317","1","63808055","-0.0368","0.8084","C"
"1","Trait1","mrMLM","PstI.TP339315","1","63808218","-1.5307e-05","0.0044","C"
"1","Trait1","mrMLM","PstI.TP622702","1","63849924","-0.0039","0.1516","C"
"1","Trait1","mrMLM","PstI.TP403217","1","63867116","-4.4195e-06","0.0013","C"
"1","Trait1","mrMLM","PstI.TP816739","1","64060896","-2.7758e-05","0.0079","C"
"1","Trait1","mrMLM","PstI.TP1252633","1","64114120","1.0826e-05","0.0031","A"
"1","Trait1","mrMLM","PstI.TP820348","1","64116607","-0.0684","0.7092","A"
"1","Trait1","mrMLM","PstI.TP1281541","1","64484981","7.4047e-06","0.0021","A"
"1","Trait1","mrMLM","PstI.TP997652","1","64799296","-1.7874e-05","0.0051","C"
"1","Trait1","mrMLM","PstI.TP833589","1","64801253","-1.4892e-05","0.0042","A"
"1","Trait1","mrMLM","PstI.TP944748","1","64883503","2.1696e-05","0.0062","A"
"1","Trait1","mrMLM","PstI.TP876794","1","65066495","-2.6603e-06","8e-04","C"
"1","Trait1","mrMLM","PstI.TP961110","1","65184135","-9.6925e-06","0.0028","C"
"1","Trait1","mrMLM","PstI.TP477712","1","65237054","-7.8759e-06","0.0022","C"
"1","Trait1","mrMLM","PstI.TP197677","1","65249144","2.669e-05","0.0076","C"
"1","Trait1","mrMLM","PstI.TP669936","1","65249574","-0.0154","0.3469","C"
"1","Trait1","mrMLM","PstI.TP358803","1","65256453","0.0643","0.6441","C"
"1","Trait1","mrMLM","PstI.TP924658","1","65264909","1.6378e-06","5e-04","A"
"1","Trait1","mrMLM","NsiI.TP615624","1","65289533","-0.0242","0.4009","C"
"1","Trait1","mrMLM","PstI.TP68682","1","65572744","-2.1517e-06","6e-04","C"
"1","Trait1","mrMLM","PstI.TP966260","1","65795867","1.59e-05","0.0045","A"
"1","Trait1","mrMLM","PstI.TP530837","1","65836675","-0.0455","0.6629","A"
"1","Trait1","mrMLM","NsiI.TP117758","1","66087512","3.5273e-07","9.9976e-05","A"
"1","Trait1","mrMLM","PstI.TP46198","1","66096584","9.4587e-06","0.0027","C"
"1","Trait1","mrMLM","PstI.TP69498","1","66230707","-1.7396e-05","0.005","A"
"1","Trait1","mrMLM","NsiI.TP66906","1","66339343","-1.5711e-06","4e-04","A"
"1","Trait1","mrMLM","NsiI.TP482264","1","66520178","-0.0342","0.4352","A"
"1","Trait1","mrMLM","PstI.TP393536","1","66632271","-9.6357e-06","0.0027","C"
"1","Trait1","mrMLM","PstI.TP1084761","1","66720416","-1.4231e-05","0.0041","C"
"1","Trait1","mrMLM","NsiI.TP475064","1","66777724","-0.0326","0.3219","A"
"1","Trait1","mrMLM","NsiI.TP575744","1","66841969","-1.0345e-05","0.0029","A"
"1","Trait1","mrMLM","NsiI.TP459012","1","67058618","-0.0123","0.1636","A"
"1","Trait1","mrMLM","PstI.TP1102564","1","67094571","-1.6273e-06","5e-04","A"
"1","Trait1","mrMLM","PstI.TP94366","1","67316019","1.0667e-05","0.003","G"
"1","Trait1","mrMLM","PstI.TP1171121","1","67376990","1.8359e-06","5e-04","A"
"1","Trait1","mrMLM","PstI.TP787593","1","67474277","-1.2326e-05","0.0035","A"
"1","Trait1","mrMLM","PstI.TP721763","1","67560203","9.3957e-06","0.0027","A"
"1","Trait1","mrMLM","PstI.TP148680","1","67724801","0.0234","0.5163","A"
"1","Trait1","mrMLM","PstI.TP678255","1","67745947","-0.0084","0.2294","A"
"1","Trait1","mrMLM","PstI.TP209249","1","67863639","1.7805e-05","0.0051","C"
"1","Trait1","mrMLM","NsiI.TP712037","1","67933970","1.6249e-06","5e-04","G"
"1","Trait1","mrMLM","PstI.TP420086","1","68042057","-7.3592e-06","0.0021","A"
"1","Trait1","mrMLM","PstI.TP820370","1","68065605","2.0331e-05","0.0058","G"
"1","Trait1","mrMLM","PstI.TP94114","1","68081418","-2.0599e-05","0.0059","G"
"1","Trait1","mrMLM","NsiI.TP624683","1","68159137","0.0418","0.4717","C"
"1","Trait1","mrMLM","NsiI.TP700374","1","68176238","-5.6096e-07","2e-04","C"
"1","Trait1","mrMLM","PstI.TP1021466","1","68344473","-2.4331e-05","0.007","C"
"1","Trait1","mrMLM","PstI.TP1131578","1","68512918","0.1321","1.4714","A"
"1","Trait1","mrMLM","PstI.TP929783","1","68577350","9.5173e-06","0.0027","A"
"1","Trait1","mrMLM","PstI.TP577286","1","68698894","4.8637e-05","0.014","C"
"1","Trait1","mrMLM","NsiI.TP252602","1","68982448","3.694e-06","0.001","C"
"1","Trait1","mrMLM","PstI.TP1045708","1","69041513","4.1914e-06","0.0012","C"
"1","Trait1","mrMLM","NsiI.TP801056","1","69044428","5.9443e-06","0.0017","C"
"1","Trait1","mrMLM","PstI.TP871336","1","69055455","-1.5424e-05","0.0044","A"
"1","Trait1","mrMLM","PstI.TP884447","1","69119836","-2.1203e-07","6.0139e-05","A"
"1","Trait1","mrMLM","PstI.TP468115","1","69143489","8.1452e-06","0.0023","C"
"1","Trait1","mrMLM","PstI.TP299690","1","69193739","2.2069e-06","6e-04","C"
"1","Trait1","mrMLM","PstI.TP754866","1","69204551","-0.0568","0.5937","A"
"1","Trait1","mrMLM","PstI.TP345976","1","69318742","0.0489","0.5341","A"
"1","Trait1","mrMLM","NsiI.TP19909","1","69328566","4.1666e-06","0.0012","A"
"1","Trait1","mrMLM","NsiI.TP487741","1","69506512","9.7607e-07","3e-04","C"
"1","Trait1","mrMLM","PstI.TP1177969","1","69551175","-3.1393e-06","9e-04","A"
"1","Trait1","mrMLM","PstI.TP317631","1","69806063","-0.2178","3.0765","C"
"1","Trait1","mrMLM","PstI.TP1183728","1","69834022","7.4574e-06","0.0021","C"
"1","Trait1","mrMLM","PstI.TP687743","1","69969234","-2.0452e-05","0.0058","C"
"1","Trait1","mrMLM","PstI.TP603122","1","70276636","-1.1603e-05","0.0033","A"
"1","Trait1","mrMLM","PstI.TP921276","1","70382591","-2e-04","0.0201","A"
"1","Trait1","mrMLM","PstI.TP452364","1","70416615","0.1513","1.7636","C"
