"","Name","Chromosome","Position","TFN.","FNMain","FNsmall","HD_1","FD_1","HD_50.","FD_50.","HW_1","FW_1","HW_50","FW_50","GHW_1","GFW_1","GHW_50","GFW_50","HM_1","FM_1","HM_50","FM_50","fprind","fprinW","fprinGW","fprinM","rrBLUP.TFN.","rrBLUP.FNMain","rrBLUP.FNsmall","rrBLUP.HD_1","rrBLUP.FD_1","rrBLUP.HD_50.","rrBLUP.FD_50.","rrBLUP.HW_1","rrBLUP.FW_1","rrBLUP.HW_50","rrBLUP.FW_50","rrBLUP.GHW_1","rrBLUP.GFW_1","rrBLUP.GHW_50","rrBLUP.GFW_50","rrBLUP.HM_1","rrBLUP.FM_1","rrBLUP.HM_50","rrBLUP.FM_50","rrBLUP.fprind","rrBLUP.fprinW","rrBLUP.fprinGW","rrBLUP.fprinM"
"1033","NsiI.TP579900",1,335878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3133","PstI.TP425356",1,569039,0.0240520990384774,0.35704407311854,0.0538163457747308,1.07546437000644,1.0276898696978,1.10663503846611,1.12883986976565,1.05477553855828,1.02468111775934,1.07875948759534,1.16342251048145,1.13504681974428,1.00824759415147,1.19687106652241,1.20268965240517,1.05812916005416,0.882989870255149,1.19423621681122,1.35972101346469,1.1167913800173,1.13365973338394,1.18687667734591,1.060917920906,0.946123655227692,0.439497012092383,0.883453415759281,0.0840495959477803,0.0938231760385158,0.0782284925480984,0.0743293149589382,0.0881504353385941,0.0944754310829877,0.0834143005357572,0.0686400339297306,0.0732745534189378,0.0981188401550185,0.0635519577092749,0.062706180406386,0.0874723591980741,0.130921245949954,0.0639386972362401,0.0436796335835986,0.0764202791896163,0.0735089580015677,0.065031432797198,0.0869124673199161
"4812","PstI.TP999740",1,569491,0.104855152254086,0.191973551451557,0.374952016211518,0.748573685789844,0.785121020988141,0.643590041766604,0.594356889542584,0.769054566137173,0.74070181173124,0.673258003386757,0.585831982242061,0.83232513183494,0.741126098405697,0.624386578959475,0.595270342770112,0.725395923355947,0.756332476717465,0.516642854853454,0.605114761145255,0.627052994994534,0.619673135451106,0.645290618670715,0.712904425421788,0.785497573423466,0.642726858212283,0.421743097881277,0.178412925357129,0.164013266830222,0.22720085335661,0.254473820731145,0.170194465723199,0.181676263087729,0.212198347067105,0.259518317990248,0.147121067741786,0.181498860012868,0.237472552886938,0.253939147468115,0.188193264855204,0.17525383220395,0.304338674755183,0.248247703075798,0.236019021225402,0.240063904047427,0.22631293729415,0.193684815650948
"1364","NsiI.TP802651",1,754114,0.145337863035099,0.109881665387194,0.235628161646569,0.248991698947289,0.285727583898515,0.299110502603411,0.31583467164784,0.249663702484545,0.276651003028681,0.343753383941683,0.300545072827014,0.238435553892344,0.224955150404293,0.333019316480662,0.223079685634749,0.198061853880266,0.410516273332675,0.546327426138137,0.410480679216776,0.306049050996615,0.313606518791713,0.283079725853722,0.268265103825002,0.715586497095553,0.776458653779936,0.58126187481676,0.563648429231561,0.517931608510475,0.502214788905963,0.483242729126767,0.562776944885832,0.528870078526985,0.453154832848302,0.50055859984941,0.577516565567463,0.595723660741215,0.464494615045928,0.598301806805177,0.633779439538166,0.388582937194016,0.284231740091373,0.388614786166291,0.494254860667022,0.485728382414841,0.521099041274508,0.539181392715679
"1040","NsiI.TP585976",1,829048,0.439944747088304,0.631384186426955,0.101722035455323,0.00594515618633889,0.0455050158239371,0.00385819921970294,0.0101983263818539,0.0360792121562832,0.0271574591413953,0.00960900536119907,0.016032824811846,0.0426020725455805,0.0598228287678996,0.0238646406162332,0.0794550111141661,0.0551000451347446,0.00171966029950805,0.0649960740305364,0.172609397008281,0.00670882617617043,0.0143561205776005,0.0346245450022356,0.0275452098287222,0.363124250143799,0.233676916679054,0.791184853574532,0.986404043382048,0.900523362220805,0.991155512629902,0.976791054394521,0.920281703752146,0.939382663351362,0.97811742225086,0.963756178326393,0.906562869417322,0.871318973638168,0.94653212721629,0.832808192732136,0.88084593581894,0.996048164962523,0.861001535498916,0.672033005416511,0.984671059682299,0.967484195864677,0.923369350771529,0.938544329612111
"1861","PstI.TP1152021",1,865447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3905","PstI.TP716618",1,918921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2123","PstI.TP1246584",1,1015480,1.11140236366114,0.922873116441414,1.13439583132501,0.144579362076897,0.158070104710609,0.112146827656486,0.12341575497965,0.148942853162878,0.180962991484983,0.0864244717495161,0.127529788347853,0.150296638493588,0.135317934804839,0.102310462243164,0.178225040903742,0.240885546690993,0.193538091497996,0.232939220450472,0.233234570359952,0.121894897248161,0.115272723749064,0.13153056812194,0.233605864988886,0.07737446093744,0.119433699121931,0.0733844711276162,0.716837370230042,0.694912134385257,0.772419398945537,0.752634713095304,0.709671144220379,0.659230069309298,0.819550138935412,0.7455387336189,0.707462397474966,0.732288249182832,0.790113600926124,0.66339922387949,0.574267783927609,0.640415608947457,0.584871931293414,0.584474313652992,0.755274988161492,0.766879760915535,0.73870226708621,0.583974838198068
"2930","PstI.TP354591",1,1050082,0.518413890097436,0.403167988412888,0.444562277374694,0.0447343103863591,0.0258407884899522,0.0486998825697567,0.0325304353218938,0.0262704336990023,0.0122337966846312,0.0239079578574537,0.0109520074685454,0.0142998275959427,0.00610069744724405,0.0763579173897657,0.00611726245729,0.0984442224663669,0.04986439272256,0.0101059045587022,0.0341000042190049,0.0383241634622567,0.0152499303200824,0.0382141826720279,0.0737085551465834,0.30310012111241,0.395213718822235,0.359283872129521,0.902122863182977,0.942234954711882,0.893923012189745,0.927832465425343,0.941303267641223,0.972223699116346,0.946437723263459,0.975097386740993,0.967609608694488,0.986050828999373,0.838768442958587,0.986013219425534,0.797178867704732,0.891529272281102,0.976998946551555,0.924485269845515,0.915536865526713,0.965495090338149,0.915768745559241,0.843900889902778
"4369","PstI.TP856852",1,1153760,0.841775677742316,0.388953291656983,0.201988921354195,0.735160129685021,0.817018910608631,0.536230018370052,0.590920012456542,0.729608555214103,0.815490550735759,0.534231122458591,0.598547485810874,0.750378351940319,0.790184090692021,0.546402380793378,0.607998760564747,0.767649123003047,0.747090899059005,0.579179862108207,0.603545065740747,0.587533253573984,0.583686897245601,0.603614540081871,0.74605380225928,0.143954194002533,0.408363303417483,0.628074380487875,0.184009341143724,0.152398639297786,0.29091759031409,0.256495640187799,0.186376625745092,0.152935902144506,0.292259661898923,0.252030159449372,0.177673086981079,0.162112278290521,0.284182688918459,0.246604637508672,0.170746133111987,0.17902311144021,0.263523978101621,0.249146582415441,0.258503689781895,0.260803312273871,0.249106729479328,0.179451130132064
"1456","PstI.TP1010387",1,1174408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4080","PstI.TP775725",1,1175417,0.0896154159345681,0.971037248202333,0.208310054745103,0.60489554255677,0.633599330080254,0.505381976843278,0.543244754125261,0.588331105107853,0.692774599683395,0.496219905536275,0.5774364684854,0.532064145290924,0.660536074456201,0.485749447276992,0.590346822702036,0.642136898347462,0.939393185715148,0.509021165716299,0.509619736215206,0.536881649321873,0.553542670535265,0.536930196882038,0.677143525596927,0.813550626892105,0.106896319335854,0.618998996924122,0.248373042564436,0.232488068773712,0.312333108223734,0.286256426790446,0.258029223172073,0.202873536690519,0.318992222511967,0.264583971762505,0.293721579317661,0.218506281095394,0.326776301246921,0.256834391293644,0.227962337563757,0.114975899069874,0.309726834749289,0.309300244837777,0.29048141447996,0.279548605048664,0.290448944862318,0.210308329814968
"2273","PstI.TP136460",1,1229717,0.218053724705828,0.25527781926193,0.361017369500373,1.77571369069247,1.78671783797136,1.60230937120601,1.52456688035278,1.80498022131166,1.7215891153793,1.63136486447933,1.47449410633952,1.7365612846596,1.71658731240577,1.50177162373363,1.43797551751663,1.80638512003516,1.5632513550851,1.51423875396368,1.59365749293229,1.57725312815714,1.53599931657332,1.52988459477837,1.74731748579253,0.605265995264774,0.555548757651352,0.435494455844226,0.0167604744875837,0.0163411328988391,0.0249856486610536,0.0298836141072866,0.0156682242488713,0.0189850123775632,0.0233687313296497,0.0335355855418218,0.0183416632387917,0.0192049281891061,0.0314940401105761,0.0364774509779902,0.0156176210204347,0.0273368610250499,0.0306028057787686,0.0254883960674887,0.0264695691240599,0.0291072169851463,0.0295199355671192,0.0178929733136607
"1243","NsiI.TP72077",1,1422420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2274","PstI.TP13650",1,1521127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2843","PstI.TP329515",1,1537490,0.164759015080412,0.0455484589172717,0.0865264758087185,0.83737568903837,0.840563347743237,0.789629819015346,0.752433302024184,0.82733396304515,0.870547932346766,0.805195006563909,0.795904903827796,0.798715680473491,0.826698520591038,0.688937984838743,0.77742343269271,0.826547594750716,0.839341106417192,0.901947223681592,0.592234590659601,0.773838891980433,0.801849857364033,0.739550776114929,0.83035604502384,0.684291247149461,0.900433286096241,0.819357671317813,0.145420057142052,0.144356602524031,0.16231930741714,0.176834377516566,0.14882162315549,0.134726202210985,0.15660477267041,0.159990831743259,0.158958706283826,0.149039532428816,0.204673688003188,0.166946211201223,0.149091335586815,0.144763439641713,0.125329346837151,0.255720420167582,0.168329838992091,0.1578156769754,0.182158408772359,0.14778962765927
"1766","PstI.TP1121399",1,1542224,0.0818402954600058,0.279420410847814,0.355079610043873,0.586668799299389,0.608282145800405,0.592153352464556,0.602190529026569,0.61079545205196,0.625267879909302,0.62693574691392,0.604932858247815,0.591266529976795,0.53272437329731,0.513927335886297,0.541089779418999,0.585018154517522,0.524514672746796,0.531205775394783,0.682739604978859,0.598990132646649,0.613332964845947,0.532934672603963,0.578421620202537,0.828246681597922,0.525508311357269,0.44148951097862,0.25901874852075,0.246443775879428,0.255768259155532,0.24992486775225,0.245021699551035,0.236991145475656,0.236082748751717,0.248351702635094,0.256291067511484,0.293275393857261,0.306247578989783,0.287680364674118,0.260005087273125,0.298872067058443,0.294302685207316,0.207615797065494,0.251773413108776,0.243594251412397,0.293133414890656,0.263984470839437
"1268","NsiI.TP735901",1,1547162,0.21706946382541,0.129136649446989,0.102138921903393,0.506608219946944,0.50812869576327,0.481585528183665,0.508818456984056,0.475438952614147,0.491227103280067,0.511050114683128,0.49777397380048,0.521234763889206,0.505909876898808,0.508832816872905,0.515898237375495,0.512372060214344,0.304545829997209,0.250336106244155,0.352894896716371,0.500052941828272,0.502451924887762,0.514929248878209,0.445523945025169,0.606639292076319,0.742785385945776,0.790425746560552,0.311452470444871,0.310363974113667,0.329924427541649,0.309871434764563,0.334627052001608,0.322680630396665,0.308283219147496,0.317852788779289,0.301137774223969,0.31195368710848,0.309861189076482,0.304860924722791,0.307346265017261,0.495968586324999,0.561906290161835,0.443716014320256,0.31618921923259,0.31444744850013,0.305541883241612,0.358489182266402
"1534","PstI.TP1031399",1,1661159,0.0908872483408523,0.0908273579516698,0.654742924413473,1.27560770863174,1.20628226328511,1.08409636751627,1.04718839148187,1.29927511645115,1.15850603741418,1.07739469499405,0.999219392073909,1.36768292227053,1.06198606083319,1.08086002585152,1.0705220465615,1.28877783873538,0.846558957658168,0.881636867479344,0.857227640926006,1.07815852062343,1.03249616898094,1.1066125046074,1.16038737672026,0.811171627131351,0.811283497616411,0.221440511317739,0.0530142096689079,0.0621895961694843,0.0823955263662766,0.0897039585604386,0.0502024466794078,0.0694214950906899,0.0836768465536293,0.10017990324948,0.0428861517254659,0.0866989702315187,0.0830118273504817,0.0850115536755648,0.0514306675421845,0.142377394905819,0.131329754530429,0.138922426093335,0.0835298072749865,0.0927905675376735,0.0782325516269138,0.0691214155058183
"1357","NsiI.TP796534",1,1682668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1230","NsiI.TP709976",1,1682685,1.13744895265561,1.14150333506387,1.36671698632489,0.0819674018920101,0.0683876303716039,0.0343241925379787,0.0142086236180549,0.091173620509955,0.0669786905701476,0.0495772144368542,0.0240871196738905,0.0687861050332713,0.0950717509381449,0.0192885376767053,0.0108531438247202,0.245651051278511,0.055969296042937,0.0746846151661032,0.212962863410072,0.0133418118844917,0.0288516354922576,0.00592013104424411,0.156973275130921,0.0728703821949305,0.072193261900156,0.0429816431015487,0.828004311315219,0.854303861945112,0.924008161980712,0.967812832811148,0.810636919883156,0.857079898345629,0.892118993143151,0.946047364790953,0.853520379000688,0.803393380478801,0.956558339461852,0.975319385081108,0.568000801737547,0.879084664578135,0.842006385063743,0.612402756142562,0.969746426965907,0.935725283804554,0.986460884105552,0.696669383237576
"4596","PstI.TP929619",1,1952038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3112","PstI.TP417865",1,2030761,0.432033033528761,0.500636344368282,0.440195359707374,0.0240805595220323,0.0745305694610607,0.0208187211358019,0.00732443618104595,0.00508123643533435,0.077808426121304,0.0330539913363923,0.00299796100793181,0.0218065720414386,0.0569927451212966,0.0255619625988139,0.0558928474421223,0.00400205459355756,0.0577804564918975,0.078923791580181,0.0431396326869076,0.00124858377213124,0.00688321713644171,0.00894508635240486,0.00822066983670177,0.369800050790107,0.315764756667867,0.36291476724426,0.946061655235595,0.842305100518808,0.953193953695284,0.983276282727163,0.988368199332356,0.835971696696921,0.926714607385455,0.993120711064793,0.951028272437562,0.87701547154328,0.942840082949847,0.879239422952377,0.990827257400294,0.875426206752462,0.833827488804934,0.905441440054401,0.997129158388638,0.984275744367949,0.979613843230508,0.981249232726683
"1169","NsiI.TP666080",1,2031570,0.926410290262495,1.94284345271897,1.22850903656481,0.769506307628721,0.704487319243139,0.733664282887486,0.701093749418847,0.805445794310203,0.735292801876603,0.780019849572557,0.697411120344206,0.896860817711531,0.74954329085816,0.815447125542136,0.684460230411518,1.0579089667644,0.848246484579426,0.947101716476699,0.825775745728312,0.716171477525543,0.726735933109125,0.781168246853481,1.00919511056788,0.118464904793152,0.0114066088000454,0.0590868670970977,0.170017526036941,0.197475253842243,0.184644219925907,0.19902436666452,0.156514365764337,0.183953136897485,0.16595110572039,0.200719182575712,0.126805818684477,0.178015045303741,0.152951195001039,0.206794874123308,0.0875167201349851,0.141825236166097,0.112953133520415,0.149356543473003,0.192233256219148,0.187613491981112,0.165512863795409,0.0979050039857879
"4458","PstI.TP885267",1,2084430,0.290785655576047,0.0393538089978331,0.330019120731884,0.519050299237325,0.537848147065714,0.522920087696082,0.477294126282118,0.511828553772743,0.532706510264642,0.490053010964328,0.471418309764713,0.523526875416956,0.602263372100401,0.507220519771326,0.436832994399542,0.489349910326013,0.451418596505078,0.575234826956761,0.676074712491292,0.498321474909187,0.479823804507734,0.497260938974042,0.50060287288247,0.511934436534421,0.913368839233159,0.46771454871297,0.302656287651288,0.289835683348605,0.299971443030193,0.333200675909756,0.307731140375127,0.29328745686036,0.323554160768307,0.337739371010317,0.299552621473981,0.249882952025307,0.311013671585804,0.365735406152792,0.32407840271507,0.353656303686096,0.265928677056227,0.210826542989284,0.317452334447308,0.331265490327183,0.31822849216169,0.315789093893665
"293","NsiI.TP224834",1,2135892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"60","GFSSContig18743_720",1,2267526,0.0141638055013232,0.255539401394289,0.00525889612904991,0.301507521589821,0.316162861997159,0.3298328542038,0.284285307414542,0.280306963713352,0.310995155349941,0.304156370824994,0.269158570124021,0.289673018173658,0.3391677964401,0.347825947516069,0.212489338674598,0.20372866836333,0.240348099723903,0.380097905717958,0.584559004060965,0.302612354237623,0.281671043603704,0.301184412757549,0.239035488137722,0.967912713856209,0.555214242987253,0.9879639637543,0.499450530099368,0.482877687208156,0.467915191949249,0.519654500156138,0.524436652112719,0.488657810397324,0.496413552029525,0.538073284680292,0.51324766450935,0.457964910648935,0.448925269959849,0.613070842001448,0.625563400318936,0.57497889020038,0.416775416593334,0.260280118591177,0.498181557142118,0.522792027936964,0.49982225235284,0.576719335159494
"2239","PstI.TP1294018",1,2280325,0.145376408916714,0.157215627099111,0.482705528971036,0.104097282909306,0.132459102794158,0.0861638585710168,0.0893142831911135,0.0906944285684678,0.127505246938768,0.109649650637372,0.0987848985044114,0.0930335512751324,0.164081625187408,0.104292162403566,0.0697410251283302,0.140833773238158,0.170448353936836,0.0148269103372426,0.0296014277255338,0.0909516942324624,0.102927286855901,0.0979610226836331,0.123463546913666,0.71552298791106,0.696280725073996,0.329074682559979,0.786869509469303,0.737124586573442,0.820042085467116,0.814114925304756,0.811531854262743,0.745580864221015,0.776873574985355,0.796553777451417,0.807172669985058,0.685359401773907,0.78651649938362,0.851645733112127,0.723046497607101,0.675385365679378,0.966435978856399,0.934111184878714,0.81105126456078,0.788992206106775,0.79806630937804,0.752551893969191
"3508","PstI.TP56795",1,2315051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1037","NsiI.TP581618",1,2360930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3712","PstI.TP653218",1,2466683,0.0552766766863036,0.0759167056015667,0.166582334159193,1.06904124263826,1.04750036956176,1.17895217685283,1.17582901298293,1.05016800344485,0.937759738255166,1.14577931158701,1.1840218998249,1.07368180799509,0.813580488207413,1.19451560560906,1.12207782006195,0.990692522700402,1.09845138504085,1.1280083242174,1.21523487052931,1.16945569034407,1.16687634925648,1.13774909333627,1.04011744805667,0.880487760534341,0.839621004039109,0.681424377087774,0.0853019103481427,0.0896395423164271,0.0662289428922688,0.0667069350832161,0.0890906231313289,0.11540915513651,0.071485949239875,0.0654603164078148,0.0843952865327238,0.153610008006749,0.0638975776464038,0.0754956936838459,0.102166255728984,0.079716572039071,0.0744717699602026,0.0609207343089966,0.0676930854453859,0.0680963212462069,0.0728200389114694,0.0911764233831583
"1689","PstI.TP108989",1,2588793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4706","PstI.TP966432",1,2596832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"816","NsiI.TP486649",1,2601704,1.38864810367009,1.00279166070496,0.722473091760963,0.478116599259279,0.45705159409928,0.544681878297333,0.472443651944602,0.475015810407552,0.497038082710185,0.578657238021783,0.512598434077749,0.467516612158396,0.457883026054458,0.64544949381917,0.575724893273211,0.623659283710047,0.392039039131884,0.540581075240733,0.201930076004116,0.498776261257497,0.534099663316227,0.596953626126759,0.558410159027871,0.0408650369864724,0.099359257930523,0.189464089984734,0.332570252939725,0.349098840141257,0.285310740997201,0.336942929967764,0.334953245027043,0.31839183158879,0.263841290167241,0.307186104032933,0.340787289127712,0.348431149702757,0.226230161833892,0.265628767223254,0.23787057166215,0.405472085550082,0.288017532084964,0.628159488087378,0.317120077354995,0.292348141079542,0.252956808877305,0.276432970719127
"3175","PstI.TP441536",1,2816855,0.103058662493218,0.0368188418186751,0.276704222253943,0.475540460277428,0.402963604970849,0.324897800401272,0.304038665334514,0.452400038721536,0.410828280957327,0.332011547172322,0.294947616992722,0.411895684963699,0.349801452854713,0.299175327447957,0.248486998127825,0.340404639852368,0.328832207098191,0.458078357610093,0.366499703889562,0.32275400314502,0.311333709455488,0.298488221113891,0.351868725533114,0.7887535692327,0.918715742419257,0.528805273809098,0.334548848749517,0.395399754227583,0.473262615566033,0.496548111693314,0.352857994367837,0.388303870101246,0.465573714522983,0.507051863322209,0.387350673152227,0.446887849933687,0.502139831550146,0.564303835173628,0.4566625107988,0.468994546675689,0.348274471922738,0.430031526834317,0.475604545720741,0.488277025818328,0.502934906209448,0.444765686757163
"1678","PstI.TP1085601",1,2820903,0.377081901267252,0.651217487372959,0.700985545915973,0.660156637621717,0.723178677707708,0.682260872377479,0.736675804075091,0.645624122328855,0.750381819593463,0.683230180088839,0.734778762542953,0.580296620166717,0.724646617712966,0.60779288550043,0.708870747721759,0.674368797402904,0.748118668447288,0.557505698492997,0.673647093469241,0.714566578106266,0.718145724261809,0.647962670498466,0.682485143365736,0.419679831359074,0.223245396744868,0.199073959319886,0.218697270306551,0.189156522958201,0.207844782825537,0.183368273504095,0.226139213650003,0.177671668344176,0.207381408549612,0.184170996287734,0.262847215015433,0.188518242491313,0.246721566880777,0.195492118184028,0.211656301323834,0.178599949417354,0.277009269180491,0.212008320940499,0.192944952551762,0.191361371852743,0.224924793017941,0.207737478857444
"3389","PstI.TP525202",1,2884119,0.215037809431684,0.468326247653259,0.0426519414204495,0.262051149926879,0.300801438860697,0.396295356774122,0.429877112289923,0.251987859169285,0.335152394893482,0.388358519198766,0.408137607780651,0.214718012010262,0.367122313575916,0.429041994815284,0.466864813897577,0.205128281655315,0.280020661373921,0.480758028943629,0.60587420904329,0.405064849516069,0.398684429846595,0.417238775867045,0.255145668956988,0.609483833612912,0.340152566675061,0.906458777201903,0.546951540756359,0.50026320499664,0.401517652200819,0.371640373361223,0.559773249903175,0.462218799340702,0.40892294589033,0.390717076055406,0.60993279888111,0.429415470269065,0.372355698970347,0.34129913383135,0.623550624251412,0.524782493353583,0.330553660669718,0.247813973294381,0.393491314344036,0.39931495004765,0.382614323452134,0.55571782981712
