"Trait ID","Trait name","Method","RS#","Chromosome","Marker position (bp)","SNP effect","'-log10(P)'","Genotype for code 1"
"2","Trait2","mrMLM","PstI.TP56795","1","2315051","-6.3023e-07","0.0021","G"
"2","Trait2","mrMLM","PstI.TP108989","1","2588793","1.2367e-06","0.0042","C"
"2","Trait2","mrMLM","PstI.TP966432","1","2596832","6.921e-07","0.0023","A"
"2","Trait2","mrMLM","PstI.TP441536","1","2816855","-0.0012","0.408","C"
"2","Trait2","mrMLM","PstI.TP1085601","1","2820903","0.0031","0.4675","A"
"2","Trait2","mrMLM","PstI.TP525202","1","2884119","-0.0019","0.3604","A"
"2","Trait2","mrMLM","PstI.TP1268585","1","2988383","-7.5171e-07","0.0025","C"
"2","Trait2","mrMLM","PstI.TP59735","1","3027630","-2.5873e-07","9e-04","A"
"2","Trait2","mrMLM","PstI.TP849876","1","3050119","1.6522e-06","0.0056","C"
"2","Trait2","mrMLM","PstI.TP66009","1","3078783","-6.8956e-07","0.0023","A"
"2","Trait2","mrMLM","PstI.TP209693","1","3305106","9.2952e-07","0.0031","A"
"2","Trait2","mrMLM","PstI.TP626124","1","3342723","-3.0428e-07","0.001","A"
"2","Trait2","mrMLM","PstI.TP1059573","1","3357749","-0.0058","1.201","A"
"2","Trait2","mrMLM","NsiI.TP504485","1","3381640","-1.0733e-06","0.0036","A"
"2","Trait2","mrMLM","PstI.TP1244443","1","3397749","2.6253e-06","0.0089","C"
"2","Trait2","mrMLM","PstI.TP1199997","1","3471828","-0.0023","0.2685","C"
"2","Trait2","mrMLM","PstI.TP757375","1","3471897","1.5035e-06","0.0051","A"
"2","Trait2","mrMLM","PstI.TP726521","1","3535515","-2.6152e-07","9e-04","C"
"2","Trait2","mrMLM","PstI.TP374511","1","3576636","-3.248e-06","0.011","A"
"2","Trait2","mrMLM","PstI.TP1267977","1","3576713","-2.591e-06","0.0088","A"
"2","Trait2","mrMLM","PstI.TP1155202","1","3620639","-1.388e-06","0.0047","A"
"2","Trait2","mrMLM","PstI.TP961085","1","3705536","0.0011","0.3623","A"
"2","Trait2","mrMLM","PstI.TP21889","1","3705780","1.2291e-06","0.0041","A"
"2","Trait2","mrMLM","PstI.TP1053336","1","3955998","5e-04","0.1513","A"
"2","Trait2","mrMLM","NsiI.TP403662","1","3957731","-1.0477e-06","0.0035","A"
"2","Trait2","mrMLM","PstI.TP891020","1","4033768","-1.1174e-06","0.0038","G"
"2","Trait2","mrMLM","PstI.TP629259","1","4276027","-1.7069e-06","0.0058","C"
"2","Trait2","mrMLM","PstI.TP629254","1","4276045","-1.3169e-06","0.0044","A"
"2","Trait2","mrMLM","PstI.TP140451","1","4460094","9e-04","0.2406","G"
"2","Trait2","mrMLM","PstI.TP403850","1","4535788","-1.2535e-06","0.0042","A"
"2","Trait2","mrMLM","PstI.TP1250346","1","4555696","0.007","1.1383","A"
"2","Trait2","mrMLM","NsiI.TP468762","1","4620729","1.0971e-06","0.0037","A"
"2","Trait2","mrMLM","PstI.TP307588","1","4762662","-0.0025","0.4358","A"
"2","Trait2","mrMLM","PstI.TP920636","1","4777048","-0.0039","0.7131","A"
"2","Trait2","mrMLM","PstI.TP947391","1","4891496","-0.0104","1.7326","C"
"2","Trait2","mrMLM","PstI.TP683907","1","4900973","1.0535e-06","0.0036","A"
"2","Trait2","mrMLM","PstI.TP402429","1","4990016","-2.7814e-07","9e-04","C"
"2","Trait2","mrMLM","PstI.TP748688","1","5063937","5.8813e-07","0.002","C"
"2","Trait2","mrMLM","PstI.TP1126882","1","5115206","-0.0012","0.1989","A"
"2","Trait2","mrMLM","PstI.TP684655","1","5379329","-0.001","0.32","A"
"2","Trait2","mrMLM","NsiI.TP556033","1","5459542","-1.9938e-06","0.0067","C"
"2","Trait2","mrMLM","NsiI.TP367540","1","5460609","-1.0132e-06","0.0034","C"
"2","Trait2","mrMLM","PstI.TP928135","1","5502147","-1.0074e-06","0.0034","A"
"2","Trait2","mrMLM","PstI.TP9547","1","5534818","-8.6597e-07","0.0029","C"
"2","Trait2","mrMLM","PstI.TP476949","1","5536792","-3.5843e-06","0.0122","A"
"2","Trait2","mrMLM","PstI.TP291849","1","5571398","1.1016e-06","0.0037","G"
"2","Trait2","mrMLM","PstI.TP677745","1","5751851","-1.0307e-06","0.0035","C"
"2","Trait2","mrMLM","PstI.TP739422","1","5776555","6.5986e-07","0.0022","C"
"2","Trait2","mrMLM","PstI.TP705967","1","5858828","-0.0012","0.2674","C"
"2","Trait2","mrMLM","PstI.TP1252197","1","5912854","0.002","0.4014","C"
"2","Trait2","mrMLM","PstI.TP116123","1","5967108","2e-04","0.0811","A"
"2","Trait2","mrMLM","PstI.TP804275","1","5979740","-1.3745e-06","0.0046","A"
"2","Trait2","mrMLM","PstI.TP523933","1","6018181","-0.0046","1.5103","C"
"2","Trait2","mrMLM","PstI.TP722242","1","6187691","1.0888e-06","0.0037","A"
"2","Trait2","mrMLM","NsiI.TP488601","1","6409370","-6e-04","0.2308","C"
"2","Trait2","mrMLM","PstI.TP1015835","1","6514843","-5.345e-08","2e-04","A"
"2","Trait2","mrMLM","PstI.TP547229","1","6574881","1.7924e-06","0.0061","C"
"2","Trait2","mrMLM","PstI.TP1129801","1","6608649","-8.4692e-07","0.0029","C"
"2","Trait2","mrMLM","PstI.TP272307","1","6679965","2.2706e-06","0.0077","A"
"2","Trait2","mrMLM","PstI.TP841428","1","6731433","5.7015e-07","0.0019","A"
"2","Trait2","mrMLM","PstI.TP1136661","1","6752030","-3.7652e-07","0.0013","G"
"2","Trait2","mrMLM","PstI.TP444825","1","6930877","-5.8205e-07","0.002","C"
"2","Trait2","mrMLM","NsiI.TP350497","1","6933742","4.7615e-07","0.0016","C"
"2","Trait2","mrMLM","PstI.TP572285","1","6947477","8.1664e-07","0.0027","G"
"2","Trait2","mrMLM","NsiI.TP800074","1","6979429","4.9713e-07","0.0017","C"
"2","Trait2","mrMLM","PstI.TP806450","1","7007771","2.6475e-06","0.009","C"
"2","Trait2","mrMLM","PstI.TP443586","1","7215893","-0.0017","0.5294","A"
"2","Trait2","mrMLM","PstI.TP488378","1","7260223","1.1054e-06","0.0037","C"
"2","Trait2","mrMLM","PstI.TP356624","1","7268772","6.9189e-07","0.0023","A"
"2","Trait2","mrMLM","NsiI.TP375218","1","7321465","0.0043","0.8148","A"
"2","Trait2","mrMLM","PstI.TP451905","1","7339832","8.1197e-07","0.0027","A"
"2","Trait2","mrMLM","PstI.TP712786","1","7449325","1.4425e-06","0.0049","C"
"2","Trait2","mrMLM","PstI.TP1137764","1","7486769","1.5229e-06","0.0051","A"
"2","Trait2","mrMLM","PstI.TP1173447","1","7571007","-0.0066","1.218","C"
"2","Trait2","mrMLM","NsiI.TP432315","1","7822652","-2.6761e-07","9e-04","A"
"2","Trait2","mrMLM","PstI.TP614866","1","7824409","0.0051","0.6378","A"
"2","Trait2","mrMLM","PstI.TP973605","1","7933170","-1.6313e-06","0.0055","G"
"2","Trait2","mrMLM","PstI.TP972953","1","7984963","-2.5376e-06","0.0086","C"
"2","Trait2","mrMLM","PstI.TP36329","1","8029204","7.8728e-07","0.0026","A"
"2","Trait2","mrMLM","PstI.TP308053","1","8330660","-2.9968e-06","0.0102","A"
"2","Trait2","mrMLM","PstI.TP235369","1","8337767","-9.1856e-07","0.0031","A"
"2","Trait2","mrMLM","PstI.TP424566","1","8533790","3e-04","0.1165","C"
"2","Trait2","mrMLM","PstI.TP983141","1","8569458","5.7603e-07","0.0019","C"
"2","Trait2","mrMLM","PstI.TP426455","1","8609159","2.6728e-06","0.0091","C"
"2","Trait2","mrMLM","PstI.TP302093","1","8923298","9.6773e-07","0.0033","C"
"2","Trait2","mrMLM","PstI.TP461927","1","9014162","8e-04","0.1959","A"
"2","Trait2","mrMLM","PstI.TP691225","1","9036250","7.7538e-07","0.0026","G"
"2","Trait2","mrMLM","PstI.TP443245","1","9039678","-0.0037","0.615","C"
"2","Trait2","mrMLM","PstI.TP542649","1","9116308","-2.1439e-06","0.0073","C"
"2","Trait2","mrMLM","PstI.TP550784","1","9140137","-1.2126e-06","0.0041","A"
"2","Trait2","mrMLM","PstI.TP581769","1","9144035","-1.0524e-06","0.0035","A"
"2","Trait2","mrMLM","NsiI.TP300557","1","9206508","8.1132e-07","0.0027","A"
"2","Trait2","mrMLM","PstI.TP745827","1","9270379","2e-04","0.0853","A"
"2","Trait2","mrMLM","PstI.TP456141","1","9284445","1.9643e-06","0.0066","C"
"2","Trait2","mrMLM","PstI.TP974726","1","9504539","0.0031","0.5597","G"
"2","Trait2","mrMLM","NsiI.TP134750","1","9511955","1.8701e-07","6e-04","A"
"2","Trait2","mrMLM","PstI.TP701371","1","9558859","2.5477e-07","9e-04","C"
"2","Trait2","mrMLM","PstI.TP390724","1","9756005","-1.3452e-06","0.0045","G"
"2","Trait2","mrMLM","PstI.TP258967","1","9761381","4.9433e-07","0.0017","C"
"2","Trait2","mrMLM","NsiI.TP727325","1","9821700","5.4283e-07","0.0018","A"
"2","Trait2","mrMLM","PstI.TP377612","1","9851429","0.0032","0.8232","A"
"2","Trait2","mrMLM","PstI.TP377610","1","9851445","-2.8922e-07","0.001","C"
"2","Trait2","mrMLM","PstI.TP1001875","1","9929490","5.2904e-07","0.0018","C"
"2","Trait2","mrMLM","PstI.TP120265","1","9929566","0.0022","0.4003","A"
"2","Trait2","mrMLM","PstI.TP145867","1","9990979","-5.9455e-07","0.002","C"
"2","Trait2","mrMLM","PstI.TP821356","1","10005335","1.9416e-06","0.0066","C"
"2","Trait2","mrMLM","PstI.TP498398","1","10010021","6.9802e-07","0.0023","A"
"2","Trait2","mrMLM","PstI.TP1106149","1","10181736","-1.4212e-06","0.0048","C"
"2","Trait2","mrMLM","PstI.TP345581","1","10284848","-1.2657e-06","0.0043","C"
"2","Trait2","mrMLM","NsiI.TP664565","1","10300447","9e-04","0.2564","A"
"2","Trait2","mrMLM","PstI.TP593918","1","10465079","-1.9039e-06","0.0064","A"
"2","Trait2","mrMLM","NsiI.TP360999","1","10465743","5.6903e-07","0.0019","C"
"2","Trait2","mrMLM","PstI.TP323026","1","10477035","-9.1102e-07","0.0031","A"
"2","Trait2","mrMLM","PstI.TP91211","1","10530796","-1.5966e-06","0.0054","G"
"2","Trait2","mrMLM","PstI.TP488889","1","10576905","-7.0042e-07","0.0024","G"
"2","Trait2","mrMLM","PstI.TP948493","1","10639570","-0.0015","0.2599","A"
"2","Trait2","mrMLM","PstI.TP980214","1","10687788","1.9345e-06","0.0065","G"
"2","Trait2","mrMLM","PstI.TP667320","1","10965394","1.1295e-06","0.0038","C"
"2","Trait2","mrMLM","PstI.TP869093","1","11187262","-0.0011","0.3233","C"
"2","Trait2","mrMLM","PstI.TP835148","1","11456164","0.0022","0.3824","A"
"2","Trait2","mrMLM","PstI.TP319571","1","11815150","0.0054","1.7092","A"
"2","Trait2","mrMLM","PstI.TP1288084","1","11935767","2.8278e-07","0.001","A"
"2","Trait2","mrMLM","PstI.TP939213","1","11990855","9.5407e-07","0.0032","A"
"2","Trait2","mrMLM","PstI.TP301133","1","12137712","9.6802e-07","0.0033","G"
"2","Trait2","mrMLM","NsiI.TP690036","1","12138480","-1.4881e-06","0.005","C"
"2","Trait2","mrMLM","PstI.TP181460","1","12172878","-2.9987e-06","0.0102","C"
"2","Trait2","mrMLM","PstI.TP308387","1","12249163","-3.3962e-07","0.0011","A"
"2","Trait2","mrMLM","PstI.TP401102","1","12714512","-3.9058e-07","0.0013","C"
"2","Trait2","mrMLM","PstI.TP419952","1","13194145","-0.001","0.1914","C"
"2","Trait2","mrMLM","PstI.TP770895","1","13263569","2.5507e-06","0.0086","A"
"2","Trait2","mrMLM","PstI.TP726878","1","13263594","-1.2995e-06","0.0044","A"
"2","Trait2","mrMLM","NsiI.TP146220","1","13426299","-3.0411e-07","0.001","A"
"2","Trait2","mrMLM","PstI.TP775845","1","13537099","1.4718e-06","0.005","C"
"2","Trait2","mrMLM","NsiI.TP819777","1","14025316","8e-04","0.2858","C"
"2","Trait2","mrMLM","PstI.TP473065","1","14979768","0.0013","0.4349","C"
"2","Trait2","mrMLM","PstI.TP994295","1","15000089","1.4419e-06","0.0049","C"
"2","Trait2","mrMLM","NsiI.TP173516","1","15009936","-0.0059","1.4304","A"
"2","Trait2","mrMLM","NsiI.TP258606","1","15160092","1.9804e-06","0.0067","C"
"2","Trait2","mrMLM","NsiI.TP453296","1","15160906","2.015e-06","0.0068","G"
"2","Trait2","mrMLM","PstI.TP745600","1","15174350","-5.539e-07","0.0019","A"
"2","Trait2","mrMLM","NsiI.TP190002","1","15394010","-1.9531e-06","0.0066","C"
"2","Trait2","mrMLM","PstI.TP37494","1","15597809","0.0066","0.6257","C"
"2","Trait2","mrMLM","PstI.TP364469","1","15807512","0.0032","0.6598","A"
"2","Trait2","mrMLM","PstI.TP537488","1","15836219","1.0317e-06","0.0035","C"
"2","Trait2","mrMLM","PstI.TP548596","1","16432580","7.5036e-07","0.0025","A"
"2","Trait2","mrMLM","PstI.TP1150194","1","16733554","9.8946e-07","0.0033","A"
"2","Trait2","mrMLM","PstI.TP1062903","1","16796019","-0.0012","0.203","A"
"2","Trait2","mrMLM","PstI.TP875497","1","17132096","9.8412e-07","0.0033","G"
"2","Trait2","mrMLM","PstI.TP270063","1","17132801","5.5747e-07","0.0019","A"
"2","Trait2","mrMLM","NsiI.TP347636","1","17221327","1.597e-06","0.0054","G"
"2","Trait2","mrMLM","PstI.TP97518","1","17476051","-9.1365e-07","0.0031","C"
"2","Trait2","mrMLM","PstI.TP311967","1","17610629","-1.0379e-06","0.0035","C"
"2","Trait2","mrMLM","PstI.TP392482","1","17611146","-0.0326","8.4254","A"
"2","Trait2","mrMLM","PstI.TP907404","1","18035898","-9.4549e-07","0.0032","A"
"2","Trait2","mrMLM","PstI.TP147052","1","18036670","6.1797e-07","0.0021","A"
"2","Trait2","mrMLM","PstI.TP353784","1","18167193","3e-04","0.1023","C"
"2","Trait2","mrMLM","PstI.TP510832","1","18167351","-5.6726e-07","0.0019","A"
"2","Trait2","mrMLM","NsiI.TP20060","1","18191763","-2.2307e-08","7.4878e-05","A"
"2","Trait2","mrMLM","PstI.TP1245745","1","18203316","-3.8031e-07","0.0013","C"
"2","Trait2","mrMLM","PstI.TP1183011","1","18308062","4.0404e-07","0.0014","G"
"2","Trait2","mrMLM","PstI.TP460935","1","18308167","1.4467e-06","0.0049","A"
"2","Trait2","mrMLM","PstI.TP533117","1","18662889","1.1865e-06","0.004","G"
"2","Trait2","mrMLM","PstI.TP166501","1","18793961","-1.8508e-06","0.0063","A"
"2","Trait2","mrMLM","PstI.TP1140029","1","19067860","8.6526e-07","0.0029","A"
"2","Trait2","mrMLM","NsiI.TP175150","1","19077723","0.002","0.6489","A"
"2","Trait2","mrMLM","PstI.TP298371","1","19099334","1.9329e-06","0.0065","A"
"2","Trait2","mrMLM","PstI.TP458499","1","19100550","-2.1356e-06","0.0072","A"
"2","Trait2","mrMLM","PstI.TP402677","1","19244412","8.6416e-07","0.0029","A"
"2","Trait2","mrMLM","NsiI.TP731560","1","19407596","-6.452e-07","0.0022","C"
"2","Trait2","mrMLM","PstI.TP579186","1","19637965","-1.3465e-06","0.0045","C"
"2","Trait2","mrMLM","PstI.TP574132","1","19943823","-3.4812e-07","0.0012","A"
"2","Trait2","mrMLM","PstI.TP890955","1","20013544","2.4859e-06","0.0084","A"
"2","Trait2","mrMLM","PstI.TP890977","1","20013575","-2.5142e-06","0.0085","C"
"2","Trait2","mrMLM","PstI.TP385421","1","20238710","-1.001e-06","0.0034","A"
"2","Trait2","mrMLM","NsiI.TP352570","1","20251715","-0.0149","2.0414","C"
"2","Trait2","mrMLM","NsiI.TP440927","1","20252244","-1.928e-06","0.0065","A"
"2","Trait2","mrMLM","PstI.TP1239144","1","20685889","1.1799e-06","0.004","C"
"2","Trait2","mrMLM","PstI.TP861964","1","20685961","0.016","2.945","A"
"2","Trait2","mrMLM","PstI.TP851166","1","21305923","0.0058","0.8169","C"
"2","Trait2","mrMLM","PstI.TP791712","1","21320307","0.0036","0.6815","C"
"2","Trait2","mrMLM","PstI.TP198890","1","21626192","0.0021","0.4385","A"
"2","Trait2","mrMLM","PstI.TP1074331","1","21885836","-0.0026","0.5417","A"
"2","Trait2","mrMLM","PstI.TP761935","1","22258955","1.6496e-06","0.0056","A"
"2","Trait2","mrMLM","PstI.TP543648","1","22275588","5.6949e-07","0.0019","C"
"2","Trait2","mrMLM","NsiI.TP304101","1","22335385","-1.3975e-06","0.0047","C"
"2","Trait2","mrMLM","PstI.TP1133775","1","23057893","-0.0048","0.8524","C"
"2","Trait2","mrMLM","PstI.TP1020277","1","23246220","1.1193e-06","0.0038","C"
"2","Trait2","mrMLM","PstI.TP1256502","1","23777666","-1.4837e-06","0.005","A"
"2","Trait2","mrMLM","PstI.TP884909","1","23972025","9.6531e-07","0.0033","C"
"2","Trait2","mrMLM","PstI.TP510443","1","25088662","1.478e-06","0.005","G"
"2","Trait2","mrMLM","PstI.TP98839","1","25165051","-1.1356e-06","0.0038","C"
"2","Trait2","mrMLM","PstI.TP543090","1","25480362","-1.0952e-06","0.0037","A"
"2","Trait2","mrMLM","PstI.TP21552","1","26847368","0.0077","0.7434","A"
"2","Trait2","mrMLM","PstI.TP757921","1","26848011","4.7249e-06","0.0162","A"
"2","Trait2","mrMLM","PstI.TP288641","1","27158173","0.0081","1.435","A"
"2","Trait2","mrMLM","PstI.TP309238","1","27158767","-6.9371e-07","0.0023","G"
"2","Trait2","mrMLM","PstI.TP176880","1","28241729","2.2058e-07","7e-04","A"
"2","Trait2","mrMLM","PstI.TP896979","1","28970255","2.652e-07","9e-04","G"
"2","Trait2","mrMLM","PstI.TP150197","1","30650620","1.4371e-07","5e-04","G"
"2","Trait2","mrMLM","PstI.TP31070","1","30825121","1.3204e-06","0.0045","C"
"2","Trait2","mrMLM","PstI.TP510044","1","31327463","-2.7832e-06","0.0094","C"
"2","Trait2","mrMLM","PstI.TP1104697","1","34536264","7.1725e-07","0.0024","C"
"2","Trait2","mrMLM","PstI.TP231608","1","46403489","-0.0014","0.2844","A"
"2","Trait2","mrMLM","PstI.TP1213378","1","46786394","7e-04","0.1532","C"
"2","Trait2","mrMLM","PstI.TP286748","1","49731278","-1.6586e-06","0.0056","A"
"2","Trait2","mrMLM","PstI.TP261824","1","50142562","-1.1263e-06","0.0038","A"
"2","Trait2","mrMLM","PstI.TP1189297","1","50142670","-1.7248e-06","0.0058","A"
"2","Trait2","mrMLM","PstI.TP1162168","1","50144561","-0.0055","1.1737","A"
"2","Trait2","mrMLM","PstI.TP122157","1","50223254","-0.0075","1.0067","A"
"2","Trait2","mrMLM","PstI.TP15027","1","50852753","0.0024","0.7461","C"
"2","Trait2","mrMLM","PstI.TP1138376","1","51888724","-0.0047","0.8364","A"
"2","Trait2","mrMLM","PstI.TP481755","1","51889649","-2.3159e-06","0.0078","G"
"2","Trait2","mrMLM","PstI.TP452799","1","52828554","-1.9391e-06","0.0066","A"
"2","Trait2","mrMLM","PstI.TP548667","1","53141843","-6.3587e-07","0.0021","A"
"2","Trait2","mrMLM","PstI.TP1134497","1","53143016","6e-04","0.2297","C"
"2","Trait2","mrMLM","PstI.TP378778","1","54121051","0.003","0.7866","G"
"2","Trait2","mrMLM","PstI.TP665437","1","54999161","-9.6963e-07","0.0033","C"
"2","Trait2","mrMLM","PstI.TP160672","1","55685308","4.5743e-06","0.0156","A"
"2","Trait2","mrMLM","PstI.TP1167747","1","56262223","-9e-04","0.1957","A"
"2","Trait2","mrMLM","PstI.TP1007712","1","56295361","-0.0028","0.6023","A"
"2","Trait2","mrMLM","PstI.TP1255073","1","56318472","9e-04","0.195","C"
"2","Trait2","mrMLM","PstI.TP309283","1","56385216","8.8423e-07","0.003","A"
"2","Trait2","mrMLM","NsiI.TP742789","1","56568036","-1.0658e-06","0.0036","A"
"2","Trait2","mrMLM","NsiI.TP824820","1","56735765","1.7842e-06","0.006","A"
"2","Trait2","mrMLM","PstI.TP822327","1","56871868","3e-04","0.1404","A"
"2","Trait2","mrMLM","PstI.TP377200","1","56910407","-4.4329e-07","0.0015","G"
"2","Trait2","mrMLM","PstI.TP1041006","1","57001520","-1.7576e-06","0.0059","C"
"2","Trait2","mrMLM","PstI.TP1282088","1","57117988","-1.0106e-06","0.0034","G"
"2","Trait2","mrMLM","PstI.TP807213","1","57183105","1.7976e-08","6.0349e-05","C"
"2","Trait2","mrMLM","PstI.TP1165736","1","57192298","-0.0068","1.1607","C"
"2","Trait2","mrMLM","PstI.TP264010","1","57283338","3e-04","0.1565","A"
"2","Trait2","mrMLM","PstI.TP445858","1","57330069","-1.2137e-06","0.0041","C"
"2","Trait2","mrMLM","NsiI.TP459313","1","57397568","1.1105e-06","0.0037","A"
"2","Trait2","mrMLM","NsiI.TP758763","1","57499558","9.3452e-07","0.0031","G"
"2","Trait2","mrMLM","PstI.TP1152180","1","57665941","-6.5075e-07","0.0022","C"
"2","Trait2","mrMLM","NsiI.TP755202","1","57718474","-1.9303e-06","0.0065","C"
"2","Trait2","mrMLM","NsiI.TP46196","1","57778864","1.1246e-06","0.0038","C"
"2","Trait2","mrMLM","PstI.TP9065","1","57881166","-9.5914e-07","0.0032","A"
"2","Trait2","mrMLM","PstI.TP708344","1","57964831","-8e-04","0.2914","A"
"2","Trait2","mrMLM","PstI.TP720409","1","58165134","-3.177e-07","0.0011","C"
"2","Trait2","mrMLM","PstI.TP306310","1","58165810","0.0018","0.2783","C"
"2","Trait2","mrMLM","NsiI.TP20336","1","58285925","7.1636e-07","0.0024","C"
"2","Trait2","mrMLM","NsiI.TP326794","1","58346265","1.4476e-06","0.0049","C"
"2","Trait2","mrMLM","PstI.TP607895","1","58398018","7.0558e-07","0.0024","C"
"2","Trait2","mrMLM","NsiI.TP509280","1","58994548","4.3348e-07","0.0015","G"
"2","Trait2","mrMLM","PstI.TP975092","1","59040624","-0.0022","0.3517","C"
"2","Trait2","mrMLM","PstI.TP546331","1","59140499","5.5136e-08","2e-04","A"
"2","Trait2","mrMLM","PstI.TP502131","1","59426545","-1.148e-06","0.0039","C"
"2","Trait2","mrMLM","PstI.TP816116","1","59685970","-0.0024","0.3928","A"
"2","Trait2","mrMLM","NsiI.TP45219","1","60042018","1.0345e-06","0.0035","C"
"2","Trait2","mrMLM","PstI.TP773822","1","60097008","1.7484e-06","0.0059","C"
"2","Trait2","mrMLM","PstI.TP457393","1","60097068","-3.8986e-06","0.0133","C"
"2","Trait2","mrMLM","PstI.TP1185674","1","60148122","2.9079e-08","9.76e-05","A"
"2","Trait2","mrMLM","NsiI.TP337751","1","60167980","8e-04","0.2826","C"
"2","Trait2","mrMLM","NsiI.TP94007","1","60313546","-7.0302e-07","0.0024","C"
"2","Trait2","mrMLM","PstI.TP308061","1","60402946","1.2105e-06","0.0041","A"
"2","Trait2","mrMLM","PstI.TP110030","1","60421130","-1.1432e-06","0.0039","A"
"2","Trait2","mrMLM","PstI.TP1014707","1","60949616","0.0038","0.9816","C"
"2","Trait2","mrMLM","PstI.TP774975","1","61157443","-1.6798e-06","0.0057","C"
"2","Trait2","mrMLM","PstI.TP1246681","1","61289286","1.3738e-06","0.0046","C"
"2","Trait2","mrMLM","PstI.TP365645","1","61353360","-2.1329e-06","0.0072","A"
"2","Trait2","mrMLM","PstI.TP1040444","1","61649660","-9.8686e-07","0.0033","C"
"2","Trait2","mrMLM","PstI.TP483846","1","61901448","9.2758e-07","0.0031","C"
"2","Trait2","mrMLM","PstI.TP288904","1","62080065","3.3959e-08","1e-04","C"
"2","Trait2","mrMLM","PstI.TP153019","1","62238600","-8.1236e-07","0.0027","A"
"2","Trait2","mrMLM","NsiI.TP462536","1","62433879","4.5071e-07","0.0015","A"
"2","Trait2","mrMLM","PstI.TP1235985","1","62443684","-0.006","1.4147","A"
"2","Trait2","mrMLM","PstI.TP116028","1","62738111","-4.031e-07","0.0014","G"
"2","Trait2","mrMLM","PstI.TP332665","1","62857264","8.0699e-07","0.0027","A"
"2","Trait2","mrMLM","PstI.TP1032405","1","62899325","-1.7481e-06","0.0059","G"
"2","Trait2","mrMLM","PstI.TP834485","1","62936010","0.0017","0.315","A"
"2","Trait2","mrMLM","PstI.TP420801","1","62946889","2.4165e-06","0.0082","G"
"2","Trait2","mrMLM","PstI.TP428256","1","63323451","-0.0032","0.5538","C"
"2","Trait2","mrMLM","PstI.TP1160645","1","63359101","0.0019","0.5499","C"
"2","Trait2","mrMLM","PstI.TP424159","1","63417435","0.0021","0.4734","C"
"2","Trait2","mrMLM","NsiI.TP56624","1","63509426","-1.448e-06","0.0049","A"
"2","Trait2","mrMLM","PstI.TP84880","1","63680478","-7.262e-07","0.0024","C"
"2","Trait2","mrMLM","PstI.TP59594","1","63737514","5.0471e-07","0.0017","C"
"2","Trait2","mrMLM","NsiI.TP267317","1","63808055","3.9342e-06","0.0134","C"
"2","Trait2","mrMLM","PstI.TP339315","1","63808218","2.8892e-07","0.001","C"
"2","Trait2","mrMLM","PstI.TP622702","1","63849924","-1.0073e-06","0.0034","C"
"2","Trait2","mrMLM","PstI.TP403217","1","63867116","-7.7155e-07","0.0026","C"
"2","Trait2","mrMLM","PstI.TP816739","1","64060896","-0.0056","1.1396","C"
"2","Trait2","mrMLM","NsiI.TP188409","1","64102768","7.6656e-07","0.0026","A"
"2","Trait2","mrMLM","PstI.TP1252633","1","64114120","-8.6957e-07","0.0029","A"
"2","Trait2","mrMLM","PstI.TP820348","1","64116607","-1.1742e-06","0.004","A"
