"Trait ID","Trait name","Method","RS#","Chromosome","Marker position (bp)","SNP effect","'-log10(P)'","Genotype for code 1"
"1","Trait1","mrMLM","PstI.TP108989","1","2588793","-0.2548","6.1102","C"
"1","Trait1","mrMLM","PstI.TP966432","1","2596832","-4.7081e-06","0.0013","A"
"1","Trait1","mrMLM","PstI.TP441536","1","2816855","-0.0243","0.6291","C"
"1","Trait1","mrMLM","PstI.TP1085601","1","2820903","0.0598","0.715","A"
"1","Trait1","mrMLM","PstI.TP525202","1","2884119","-0.0461","0.669","A"
"1","Trait1","mrMLM","PstI.TP1268585","1","2988383","0.0355","0.535","C"
"1","Trait1","mrMLM","PstI.TP59735","1","3027630","7.7818e-06","0.0021","A"
"1","Trait1","mrMLM","PstI.TP849876","1","3050119","3.1381e-05","0.0087","C"
"1","Trait1","mrMLM","PstI.TP66009","1","3078783","-8.3495e-07","2e-04","A"
"1","Trait1","mrMLM","PstI.TP209693","1","3305106","6.6878e-06","0.0018","A"
"1","Trait1","mrMLM","PstI.TP626124","1","3342723","1.6045e-05","0.0044","A"
"1","Trait1","mrMLM","PstI.TP1059573","1","3357749","-2.426e-05","0.0067","A"
"1","Trait1","mrMLM","NsiI.TP504485","1","3381640","-0.076","0.8302","A"
"1","Trait1","mrMLM","PstI.TP1244443","1","3397749","0.0457","0.7547","C"
"1","Trait1","mrMLM","PstI.TP1199997","1","3471828","0.022","0.2169","C"
"1","Trait1","mrMLM","PstI.TP757375","1","3471897","-1.9958e-06","5e-04","A"
"1","Trait1","mrMLM","PstI.TP726521","1","3535515","-0.002","0.0684","C"
"1","Trait1","mrMLM","PstI.TP374511","1","3576636","0.0021","0.088","A"
"1","Trait1","mrMLM","PstI.TP1267977","1","3576713","-1.4664e-05","0.004","A"
"1","Trait1","mrMLM","PstI.TP1155202","1","3620639","0.1693","2.4736","A"
"1","Trait1","mrMLM","PstI.TP961085","1","3705536","0.0208","0.5088","A"
"1","Trait1","mrMLM","PstI.TP21889","1","3705780","2.1545e-05","0.0059","A"
"1","Trait1","mrMLM","PstI.TP1053336","1","3955998","6.4231e-06","0.0018","A"
"1","Trait1","mrMLM","NsiI.TP403662","1","3957731","0.0563","0.8883","A"
"1","Trait1","mrMLM","PstI.TP891020","1","4033768","1.0973e-05","0.003","G"
"1","Trait1","mrMLM","PstI.TP629259","1","4276027","1.6037e-05","0.0044","C"
"1","Trait1","mrMLM","PstI.TP629254","1","4276045","-5.828e-06","0.0016","A"
"1","Trait1","mrMLM","PstI.TP140451","1","4460094","-1.0559e-05","0.0029","G"
"1","Trait1","mrMLM","PstI.TP403850","1","4535788","-5.6166e-06","0.0015","A"
"1","Trait1","mrMLM","PstI.TP1250346","1","4555696","2.0914e-06","6e-04","A"
"1","Trait1","mrMLM","NsiI.TP468762","1","4620729","-0.003","0.0936","A"
"1","Trait1","mrMLM","PstI.TP307588","1","4762662","-6.3174e-06","0.0017","A"
"1","Trait1","mrMLM","PstI.TP920636","1","4777048","-0.0545","0.8122","A"
"1","Trait1","mrMLM","PstI.TP947391","1","4891496","0.0759","0.8607","C"
"1","Trait1","mrMLM","PstI.TP683907","1","4900973","-2.5931e-05","0.0071","A"
"1","Trait1","mrMLM","PstI.TP402429","1","4990016","0.0727","0.9874","C"
"1","Trait1","mrMLM","PstI.TP748688","1","5063937","-1.1286e-06","3e-04","C"
"1","Trait1","mrMLM","PstI.TP1126882","1","5115206","-0.0597","0.6096","A"
"1","Trait1","mrMLM","PstI.TP684655","1","5379329","-4.8322e-06","0.0013","A"
"1","Trait1","mrMLM","NsiI.TP556033","1","5459542","1.7865e-05","0.0049","C"
"1","Trait1","mrMLM","NsiI.TP367540","1","5460609","-0.0743","0.605","C"
"1","Trait1","mrMLM","PstI.TP928135","1","5502147","-0.1003","1.226","A"
"1","Trait1","mrMLM","PstI.TP9547","1","5534818","-1.982e-05","0.0055","C"
"1","Trait1","mrMLM","PstI.TP476949","1","5536792","-0.0373","1.0762","A"
"1","Trait1","mrMLM","PstI.TP291849","1","5571398","-3.8611e-05","0.0107","G"
"1","Trait1","mrMLM","PstI.TP677745","1","5751851","0.0541","1.2646","C"
"1","Trait1","mrMLM","PstI.TP739422","1","5776555","6.3716e-06","0.0017","C"
"1","Trait1","mrMLM","PstI.TP705967","1","5858828","1.2554e-06","3e-04","C"
"1","Trait1","mrMLM","PstI.TP1252197","1","5912854","0.0667","1.051","C"
"1","Trait1","mrMLM","PstI.TP116123","1","5967108","2.5384e-05","0.007","A"
"1","Trait1","mrMLM","PstI.TP804275","1","5979740","-0.0619","0.6126","A"
"1","Trait1","mrMLM","PstI.TP523933","1","6018181","-0.0164","0.4055","C"
"1","Trait1","mrMLM","PstI.TP722242","1","6187691","-7.5851e-07","2e-04","A"
"1","Trait1","mrMLM","NsiI.TP488601","1","6409370","-5.4974e-05","0.0153","C"
"1","Trait1","mrMLM","PstI.TP1015835","1","6514843","-0.0259","0.4549","A"
"1","Trait1","mrMLM","PstI.TP547229","1","6574881","-0.0423","0.5339","C"
"1","Trait1","mrMLM","PstI.TP1129801","1","6608649","0.0014","0.0759","C"
"1","Trait1","mrMLM","PstI.TP272307","1","6679965","-1.8901e-06","5e-04","A"
"1","Trait1","mrMLM","PstI.TP841428","1","6731433","-0.0278","0.2509","A"
"1","Trait1","mrMLM","PstI.TP1136661","1","6752030","-6.6654e-06","0.0018","G"
"1","Trait1","mrMLM","PstI.TP444825","1","6930877","1.1095e-05","0.003","C"
"1","Trait1","mrMLM","NsiI.TP350497","1","6933742","-0.1368","1.214","C"
"1","Trait1","mrMLM","PstI.TP572285","1","6947477","0.0339","0.2769","G"
"1","Trait1","mrMLM","NsiI.TP800074","1","6979429","1.4188e-05","0.0039","C"
"1","Trait1","mrMLM","PstI.TP806450","1","7007771","6.9233e-06","0.0019","C"
"1","Trait1","mrMLM","PstI.TP443586","1","7215893","-5.046e-05","0.014","A"
"1","Trait1","mrMLM","PstI.TP488378","1","7260223","1.4916e-05","0.0041","C"
"1","Trait1","mrMLM","PstI.TP356624","1","7268772","-0.0201","0.5418","A"
"1","Trait1","mrMLM","NsiI.TP375218","1","7321465","0.0437","0.6538","A"
"1","Trait1","mrMLM","PstI.TP451905","1","7339832","0.0638","0.8983","A"
"1","Trait1","mrMLM","PstI.TP712786","1","7449325","2.6062e-05","0.0072","C"
"1","Trait1","mrMLM","PstI.TP1137764","1","7486769","-5.4086e-06","0.0015","A"
"1","Trait1","mrMLM","PstI.TP1173447","1","7571007","-1.1794e-05","0.0032","C"
"1","Trait1","mrMLM","NsiI.TP432315","1","7822652","-2.1695e-05","0.006","A"
"1","Trait1","mrMLM","PstI.TP614866","1","7824409","0.1028","1.0891","A"
"1","Trait1","mrMLM","PstI.TP973605","1","7933170","-2.206e-05","0.0061","G"
"1","Trait1","mrMLM","PstI.TP972953","1","7984963","4.5013e-05","0.0125","C"
"1","Trait1","mrMLM","PstI.TP36329","1","8029204","-0.0633","0.5923","A"
"1","Trait1","mrMLM","PstI.TP308053","1","8330660","1.4369e-05","0.0039","A"
"1","Trait1","mrMLM","PstI.TP235369","1","8337767","0.0441","0.5039","A"
"1","Trait1","mrMLM","PstI.TP424566","1","8533790","-3.347e-05","0.0092","C"
"1","Trait1","mrMLM","PstI.TP983141","1","8569458","4.7895e-07","1e-04","C"
"1","Trait1","mrMLM","PstI.TP426455","1","8609159","0.054","0.9992","C"
"1","Trait1","mrMLM","PstI.TP302093","1","8923298","0.0487","0.682","C"
"1","Trait1","mrMLM","PstI.TP461927","1","9014162","0.0678","0.9599","A"
"1","Trait1","mrMLM","PstI.TP691225","1","9036250","-1.5783e-05","0.0043","G"
"1","Trait1","mrMLM","PstI.TP443245","1","9039678","-8.7528e-06","0.0024","C"
"1","Trait1","mrMLM","PstI.TP542649","1","9116308","2.3113e-05","0.0064","C"
"1","Trait1","mrMLM","PstI.TP550784","1","9140137","-0.0647","0.6609","A"
"1","Trait1","mrMLM","PstI.TP581769","1","9144035","0.0479","0.5089","A"
"1","Trait1","mrMLM","NsiI.TP300557","1","9206508","2.2499e-06","6e-04","A"
"1","Trait1","mrMLM","PstI.TP745827","1","9270379","2.8753e-05","0.0079","A"
"1","Trait1","mrMLM","PstI.TP456141","1","9284445","4.5462e-06","0.0012","C"
"1","Trait1","mrMLM","PstI.TP974726","1","9504539","0.0606","0.9016","G"
"1","Trait1","mrMLM","NsiI.TP134750","1","9511955","1.7646e-05","0.0048","A"
"1","Trait1","mrMLM","PstI.TP701371","1","9558859","0.0644","0.7993","C"
"1","Trait1","mrMLM","PstI.TP390724","1","9756005","-3.1773e-05","0.0088","G"
"1","Trait1","mrMLM","PstI.TP258967","1","9761381","-5.8751e-06","0.0016","C"
"1","Trait1","mrMLM","NsiI.TP727325","1","9821700","-0.0203","0.258","A"
"1","Trait1","mrMLM","PstI.TP377612","1","9851429","0.0226","0.4674","A"
"1","Trait1","mrMLM","PstI.TP377610","1","9851445","0.0205","0.2971","C"
"1","Trait1","mrMLM","PstI.TP1001875","1","9929490","3.4394e-06","9e-04","C"
"1","Trait1","mrMLM","PstI.TP120265","1","9929566","1.7934e-05","0.0049","A"
"1","Trait1","mrMLM","PstI.TP145867","1","9990979","-0.0099","0.1162","C"
"1","Trait1","mrMLM","PstI.TP821356","1","10005335","1.4838e-05","0.0041","C"
"1","Trait1","mrMLM","PstI.TP498398","1","10010021","-3.9918e-06","0.0011","A"
"1","Trait1","mrMLM","PstI.TP1106149","1","10181736","6.2383e-06","0.0017","C"
"1","Trait1","mrMLM","PstI.TP345581","1","10284848","1.9622e-06","5e-04","C"
"1","Trait1","mrMLM","NsiI.TP664565","1","10300447","2.3038e-05","0.0063","A"
"1","Trait1","mrMLM","PstI.TP593918","1","10465079","-0.0329","0.397","A"
"1","Trait1","mrMLM","NsiI.TP360999","1","10465743","0.0163","0.2525","C"
"1","Trait1","mrMLM","PstI.TP323026","1","10477035","-0.0196","0.1857","A"
"1","Trait1","mrMLM","PstI.TP91211","1","10530796","-5.315e-06","0.0015","G"
"1","Trait1","mrMLM","PstI.TP488889","1","10576905","-3.0967e-05","0.0085","G"
"1","Trait1","mrMLM","PstI.TP948493","1","10639570","-2.3262e-05","0.0064","A"
"1","Trait1","mrMLM","PstI.TP980214","1","10687788","0.0692","2.0234","G"
"1","Trait1","mrMLM","PstI.TP667320","1","10965394","0.0705","0.6033","C"
"1","Trait1","mrMLM","PstI.TP869093","1","11187262","-1.4467e-05","0.004","C"
"1","Trait1","mrMLM","PstI.TP835148","1","11456164","2.9059e-06","8e-04","A"
"1","Trait1","mrMLM","PstI.TP319571","1","11815150","4.511e-05","0.0125","A"
"1","Trait1","mrMLM","PstI.TP1288084","1","11935767","-8e-04","0.0509","A"
"1","Trait1","mrMLM","PstI.TP939213","1","11990855","-0.0574","0.542","A"
"1","Trait1","mrMLM","PstI.TP301133","1","12137712","0.058","0.4749","G"
"1","Trait1","mrMLM","NsiI.TP690036","1","12138480","9.2193e-06","0.0025","C"
"1","Trait1","mrMLM","PstI.TP181460","1","12172878","-2.8935e-06","8e-04","C"
"1","Trait1","mrMLM","PstI.TP308387","1","12249163","-0.0254","0.5704","A"
"1","Trait1","mrMLM","PstI.TP401102","1","12714512","0.0358","0.4131","C"
"1","Trait1","mrMLM","PstI.TP419952","1","13194145","-0.0852","1.0226","C"
"1","Trait1","mrMLM","PstI.TP770895","1","13263569","1.6049e-05","0.0044","A"
"1","Trait1","mrMLM","PstI.TP726878","1","13263594","-3.24e-05","0.0089","A"
"1","Trait1","mrMLM","NsiI.TP146220","1","13426299","-1.9449e-05","0.0053","A"
"1","Trait1","mrMLM","PstI.TP775845","1","13537099","-8.1025e-06","0.0022","C"
"1","Trait1","mrMLM","NsiI.TP819777","1","14025316","1.8796e-05","0.0052","C"
"1","Trait1","mrMLM","PstI.TP473065","1","14979768","3.1738e-05","0.0088","C"
"1","Trait1","mrMLM","PstI.TP994295","1","15000089","-0.0169","0.3155","C"
"1","Trait1","mrMLM","NsiI.TP173516","1","15009936","-0.0386","0.6737","A"
"1","Trait1","mrMLM","NsiI.TP258606","1","15160092","0.0308","0.5955","C"
"1","Trait1","mrMLM","NsiI.TP453296","1","15160906","0.0065","0.1393","G"
"1","Trait1","mrMLM","PstI.TP745600","1","15174350","2.0314e-06","6e-04","A"
"1","Trait1","mrMLM","NsiI.TP190002","1","15394010","7.1957e-06","0.002","C"
"1","Trait1","mrMLM","PstI.TP37494","1","15597809","-0.0206","0.1898","C"
"1","Trait1","mrMLM","PstI.TP364469","1","15807512","0.0315","0.5201","A"
"1","Trait1","mrMLM","PstI.TP537488","1","15836219","1.4331e-05","0.0039","C"
"1","Trait1","mrMLM","PstI.TP548596","1","16432580","4.8764e-07","1e-04","A"
"1","Trait1","mrMLM","PstI.TP1150194","1","16733554","-0.0372","0.4414","A"
"1","Trait1","mrMLM","PstI.TP1062903","1","16796019","-0.1295","1.5098","A"
"1","Trait1","mrMLM","PstI.TP875497","1","17132096","1.1635e-05","0.0032","G"
"1","Trait1","mrMLM","PstI.TP270063","1","17132801","-1.6064e-05","0.0044","A"
"1","Trait1","mrMLM","NsiI.TP347636","1","17221327","-0.0626","0.8397","G"
"1","Trait1","mrMLM","PstI.TP97518","1","17476051","-1.4133e-05","0.0039","C"
"1","Trait1","mrMLM","PstI.TP311967","1","17610629","0.1418","1.4201","C"
"1","Trait1","mrMLM","PstI.TP392482","1","17611146","-0.2897","4.1914","A"
"1","Trait1","mrMLM","PstI.TP907404","1","18035898","-0.0123","0.1629","A"
"1","Trait1","mrMLM","PstI.TP147052","1","18036670","0.0185","0.2876","A"
"1","Trait1","mrMLM","PstI.TP353784","1","18167193","1.8033e-05","0.005","C"
"1","Trait1","mrMLM","PstI.TP510832","1","18167351","-2.5033e-05","0.0069","A"
"1","Trait1","mrMLM","NsiI.TP20060","1","18191763","1.4214e-05","0.0039","A"
"1","Trait1","mrMLM","PstI.TP1245745","1","18203316","-1.4716e-05","0.004","C"
"1","Trait1","mrMLM","PstI.TP1183011","1","18308062","1.2134e-05","0.0033","G"
"1","Trait1","mrMLM","PstI.TP460935","1","18308167","-1.6623e-05","0.0046","A"
"1","Trait1","mrMLM","PstI.TP533117","1","18662889","2.6015e-05","0.0072","G"
"1","Trait1","mrMLM","PstI.TP166501","1","18793961","2.482e-05","0.0068","A"
"1","Trait1","mrMLM","PstI.TP1140029","1","19067860","4.1996e-06","0.0011","A"
"1","Trait1","mrMLM","NsiI.TP175150","1","19077723","5.0072e-05","0.0139","A"
"1","Trait1","mrMLM","PstI.TP298371","1","19099334","-1.9458e-05","0.0054","A"
"1","Trait1","mrMLM","PstI.TP458499","1","19100550","-0.0458","0.9571","A"
"1","Trait1","mrMLM","PstI.TP402677","1","19244412","-0.0049","0.0978","A"
"1","Trait1","mrMLM","NsiI.TP731560","1","19407596","-1.2717e-05","0.0035","C"
"1","Trait1","mrMLM","PstI.TP579186","1","19637965","-8.6763e-06","0.0024","C"
"1","Trait1","mrMLM","PstI.TP574132","1","19943823","0.0266","0.3444","A"
"1","Trait1","mrMLM","PstI.TP890955","1","20013544","0.034","0.5956","A"
"1","Trait1","mrMLM","PstI.TP890977","1","20013575","-0.0292","0.5886","C"
"1","Trait1","mrMLM","PstI.TP385421","1","20238710","8.6671e-07","2e-04","A"
"1","Trait1","mrMLM","NsiI.TP352570","1","20251715","-0.1903","2.051","C"
"1","Trait1","mrMLM","NsiI.TP440927","1","20252244","-0.0019","0.0691","A"
"1","Trait1","mrMLM","PstI.TP1239144","1","20685889","-0.0425","0.7655","C"
"1","Trait1","mrMLM","PstI.TP861964","1","20685961","0.1451","1.7611","A"
"1","Trait1","mrMLM","PstI.TP851166","1","21305923","0.0161","0.2224","C"
"1","Trait1","mrMLM","PstI.TP791712","1","21320307","-1.2196e-05","0.0033","C"
"1","Trait1","mrMLM","PstI.TP198890","1","21626192","2.7575e-05","0.0076","A"
"1","Trait1","mrMLM","PstI.TP1074331","1","21885836","-0.064","1.1071","A"
"1","Trait1","mrMLM","PstI.TP761935","1","22258955","7.1754e-06","0.002","A"
"1","Trait1","mrMLM","PstI.TP543648","1","22275588","-2.1901e-05","0.006","C"
"1","Trait1","mrMLM","NsiI.TP304101","1","22335385","-6.2442e-06","0.0017","C"
"1","Trait1","mrMLM","PstI.TP1133775","1","23057893","-1.433e-05","0.0039","C"
"1","Trait1","mrMLM","PstI.TP1020277","1","23246220","1.0887e-05","0.003","C"
"1","Trait1","mrMLM","PstI.TP1256502","1","23777666","1.5578e-05","0.0043","A"
"1","Trait1","mrMLM","PstI.TP884909","1","23972025","2.1368e-05","0.0059","C"
"1","Trait1","mrMLM","PstI.TP510443","1","25088662","1.2852e-05","0.0035","G"
"1","Trait1","mrMLM","PstI.TP98839","1","25165051","-7.5132e-06","0.0021","C"
"1","Trait1","mrMLM","PstI.TP543090","1","25480362","-0.0667","0.583","A"
"1","Trait1","mrMLM","PstI.TP21552","1","26847368","-1.3212e-05","0.0036","A"
"1","Trait1","mrMLM","PstI.TP757921","1","26848011","4.4469e-05","0.0123","A"
"1","Trait1","mrMLM","PstI.TP288641","1","27158173","-2.7044e-05","0.0075","A"
"1","Trait1","mrMLM","PstI.TP309238","1","27158767","-0.0118","0.1281","G"
"1","Trait1","mrMLM","PstI.TP176880","1","28241729","0.024","0.3566","A"
"1","Trait1","mrMLM","PstI.TP896979","1","28970255","5.2347e-06","0.0014","G"
"1","Trait1","mrMLM","PstI.TP150197","1","30650620","-1.0918e-05","0.003","G"
"1","Trait1","mrMLM","PstI.TP31070","1","30825121","-6.4172e-06","0.0018","C"
"1","Trait1","mrMLM","PstI.TP510044","1","31327463","1.6772e-05","0.0046","C"
"1","Trait1","mrMLM","PstI.TP1104697","1","34536264","7.2426e-06","0.002","C"
"1","Trait1","mrMLM","PstI.TP231608","1","46403489","1.2475e-05","0.0034","A"
"1","Trait1","mrMLM","PstI.TP1213378","1","46786394","0.0877","1.0416","C"
"1","Trait1","mrMLM","PstI.TP286748","1","49731278","-9.3606e-06","0.0026","A"
"1","Trait1","mrMLM","PstI.TP261824","1","50142562","-6.3814e-06","0.0017","A"
"1","Trait1","mrMLM","PstI.TP1189297","1","50142670","1.0315e-05","0.0028","A"
"1","Trait1","mrMLM","PstI.TP1162168","1","50144561","-0.0217","0.3729","A"
"1","Trait1","mrMLM","PstI.TP122157","1","50223254","0.0402","0.4194","A"
"1","Trait1","mrMLM","PstI.TP15027","1","50852753","3.6544e-05","0.0101","C"
"1","Trait1","mrMLM","PstI.TP1138376","1","51888724","-6.9631e-06","0.0019","A"
"1","Trait1","mrMLM","PstI.TP481755","1","51889649","-2.2008e-05","0.0061","G"
"1","Trait1","mrMLM","PstI.TP452799","1","52828554","3.0751e-05","0.0085","A"
"1","Trait1","mrMLM","PstI.TP548667","1","53141843","-0.0189","0.1788","A"
"1","Trait1","mrMLM","PstI.TP1134497","1","53143016","-4.1552e-06","0.0011","C"
"1","Trait1","mrMLM","PstI.TP378778","1","54121051","-8.3095e-06","0.0023","G"
"1","Trait1","mrMLM","PstI.TP665437","1","54999161","-0.0569","0.4672","C"
"1","Trait1","mrMLM","PstI.TP160672","1","55685308","2.543e-05","0.007","A"
"1","Trait1","mrMLM","PstI.TP1167747","1","56262223","-2.0425e-05","0.0056","A"
"1","Trait1","mrMLM","PstI.TP1007712","1","56295361","-0.011","0.2357","A"
"1","Trait1","mrMLM","PstI.TP1255073","1","56318472","1.2969e-05","0.0036","C"
"1","Trait1","mrMLM","PstI.TP309283","1","56385216","7.1918e-06","0.002","A"
"1","Trait1","mrMLM","NsiI.TP742789","1","56568036","4.3786e-06","0.0012","A"
"1","Trait1","mrMLM","NsiI.TP824820","1","56735765","-1.7248e-05","0.0047","A"
"1","Trait1","mrMLM","PstI.TP822327","1","56871868","2.0782e-05","0.0057","A"
"1","Trait1","mrMLM","PstI.TP377200","1","56910407","2.7022e-05","0.0075","G"
"1","Trait1","mrMLM","PstI.TP1041006","1","57001520","2.2965e-05","0.0063","C"
"1","Trait1","mrMLM","PstI.TP1282088","1","57117988","-1.0728e-05","0.0029","G"
"1","Trait1","mrMLM","PstI.TP807213","1","57183105","-9.3686e-06","0.0026","C"
"1","Trait1","mrMLM","PstI.TP1165736","1","57192298","-8.8363e-06","0.0024","C"
"1","Trait1","mrMLM","PstI.TP264010","1","57283338","3.6435e-05","0.0101","A"
"1","Trait1","mrMLM","PstI.TP445858","1","57330069","-0.091","0.7607","C"
"1","Trait1","mrMLM","NsiI.TP459313","1","57397568","1.258e-05","0.0035","A"
"1","Trait1","mrMLM","NsiI.TP758763","1","57499558","-0.1193","1.5656","G"
"1","Trait1","mrMLM","PstI.TP1152180","1","57665941","-5.853e-06","0.0016","C"
"1","Trait1","mrMLM","NsiI.TP755202","1","57718474","-0.0697","0.9089","C"
"1","Trait1","mrMLM","NsiI.TP46196","1","57778864","1.5999e-05","0.0044","C"
"1","Trait1","mrMLM","PstI.TP9065","1","57881166","2.3599e-05","0.0065","A"
"1","Trait1","mrMLM","PstI.TP708344","1","57964831","-2.7502e-05","0.0076","A"
"1","Trait1","mrMLM","PstI.TP720409","1","58165134","-3.0526e-05","0.0084","C"
"1","Trait1","mrMLM","PstI.TP306310","1","58165810","-0.0962","1.1094","C"
"1","Trait1","mrMLM","NsiI.TP20336","1","58285925","-1.8006e-05","0.0049","C"
"1","Trait1","mrMLM","NsiI.TP326794","1","58346265","-4.7666e-07","1e-04","C"
"1","Trait1","mrMLM","PstI.TP607895","1","58398018","5.4306e-06","0.0015","C"
"1","Trait1","mrMLM","NsiI.TP509280","1","58994548","0.0252","0.5139","G"
"1","Trait1","mrMLM","PstI.TP975092","1","59040624","-0.0363","0.4453","C"
"1","Trait1","mrMLM","PstI.TP546331","1","59140499","6.6216e-06","0.0018","A"
"1","Trait1","mrMLM","PstI.TP502131","1","59426545","-1.4239e-05","0.0039","C"
"1","Trait1","mrMLM","PstI.TP816116","1","59685970","-0.0023","0.0728","A"
"1","Trait1","mrMLM","NsiI.TP45219","1","60042018","7.5299e-06","0.0021","C"
"1","Trait1","mrMLM","PstI.TP773822","1","60097008","0.0829","0.86","C"
"1","Trait1","mrMLM","PstI.TP457393","1","60097068","-0.0256","0.5653","C"
"1","Trait1","mrMLM","PstI.TP1185674","1","60148122","-0.0224","0.287","A"
"1","Trait1","mrMLM","NsiI.TP337751","1","60167980","0.0084","0.2459","C"
"1","Trait1","mrMLM","NsiI.TP94007","1","60313546","-2.018e-05","0.0055","C"
"1","Trait1","mrMLM","PstI.TP308061","1","60402946","5.1345e-06","0.0014","A"
"1","Trait1","mrMLM","PstI.TP110030","1","60421130","2.1139e-05","0.0058","A"
"1","Trait1","mrMLM","PstI.TP1014707","1","60949616","2.1749e-05","0.006","C"
"1","Trait1","mrMLM","PstI.TP774975","1","61157443","1.8288e-05","0.005","C"
"1","Trait1","mrMLM","PstI.TP1246681","1","61289286","1.4957e-05","0.0041","C"
"1","Trait1","mrMLM","PstI.TP365645","1","61353360","-0.0879","1.4889","A"
"1","Trait1","mrMLM","PstI.TP1040444","1","61649660","-0.0781","0.9304","C"
"1","Trait1","mrMLM","PstI.TP483846","1","61901448","1.2409e-05","0.0034","C"
"1","Trait1","mrMLM","PstI.TP288904","1","62080065","3.3843e-05","0.0093","C"
"1","Trait1","mrMLM","PstI.TP153019","1","62238600","7.0644e-06","0.0019","A"
"1","Trait1","mrMLM","NsiI.TP462536","1","62433879","-9.723e-06","0.0027","A"
"1","Trait1","mrMLM","PstI.TP1235985","1","62443684","-0.0495","0.8473","A"
"1","Trait1","mrMLM","PstI.TP116028","1","62738111","-0.0253","0.3126","G"
"1","Trait1","mrMLM","PstI.TP332665","1","62857264","1.8304e-05","0.005","A"
"1","Trait1","mrMLM","PstI.TP1032405","1","62899325","1.3194e-05","0.0036","G"
"1","Trait1","mrMLM","PstI.TP834485","1","62936010","2.0847e-05","0.0057","A"
"1","Trait1","mrMLM","PstI.TP420801","1","62946889","-2.4422e-05","0.0067","G"
"1","Trait1","mrMLM","PstI.TP428256","1","63323451","-0.0114","0.2083","C"
"1","Trait1","mrMLM","PstI.TP1160645","1","63359101","2.2592e-05","0.0062","C"
"1","Trait1","mrMLM","PstI.TP424159","1","63417435","0.0395","0.6725","C"
"1","Trait1","mrMLM","NsiI.TP56624","1","63509426","1.1324e-06","3e-04","A"
"1","Trait1","mrMLM","PstI.TP84880","1","63680478","-0.0737","1.124","C"
"1","Trait1","mrMLM","PstI.TP59594","1","63737514","2.9311e-05","0.0081","C"
"1","Trait1","mrMLM","NsiI.TP267317","1","63808055","-0.0246","0.5566","C"
"1","Trait1","mrMLM","PstI.TP339315","1","63808218","-1.8236e-06","5e-04","C"
"1","Trait1","mrMLM","PstI.TP622702","1","63849924","-6.35e-05","0.0169","C"
"1","Trait1","mrMLM","PstI.TP403217","1","63867116","-9.1068e-06","0.0025","C"
"1","Trait1","mrMLM","PstI.TP816739","1","64060896","-0.0142","0.2612","C"
"1","Trait1","mrMLM","NsiI.TP188409","1","64102768","0.0185","0.2218","A"
"1","Trait1","mrMLM","PstI.TP1252633","1","64114120","7.3783e-06","0.002","A"
"1","Trait1","mrMLM","PstI.TP820348","1","64116607","-0.0293","0.3093","A"
"1","Trait1","mrMLM","NsiI.TP88778","1","64177819","-1.9135e-05","0.0053","A"
"1","Trait1","mrMLM","PstI.TP1281541","1","64484981","7.4523e-06","0.002","A"
"1","Trait1","mrMLM","PstI.TP997652","1","64799296","-8e-04","0.057","C"
