"","Name","Chromosome","Position","TFN.","FNMain","FNsmall","HD_1","FD_1","HD_50.","FD_50.","HW_1","FW_1","HW_50","FW_50","GHW_1","GFW_1","GHW_50","GFW_50","HM_1","FM_1","HM_50","FM_50","fprind","fprinW","fprinGW","fprinM","rrBLUP.TFN.","rrBLUP.FNMain","rrBLUP.FNsmall","rrBLUP.HD_1","rrBLUP.FD_1","rrBLUP.HD_50.","rrBLUP.FD_50.","rrBLUP.HW_1","rrBLUP.FW_1","rrBLUP.HW_50","rrBLUP.FW_50","rrBLUP.GHW_1","rrBLUP.GFW_1","rrBLUP.GHW_50","rrBLUP.GFW_50","rrBLUP.HM_1","rrBLUP.FM_1","rrBLUP.HM_50","rrBLUP.FM_50","rrBLUP.fprind","rrBLUP.fprinW","rrBLUP.fprinGW","rrBLUP.fprinM"
"2509","PstI.TP775725",1,1175417,0.0829151626313597,0.676630206663724,0.172596399056056,0.226047628031577,0.259880267697058,0.140691735605564,0.158286883407072,0.212334661268433,0.292399875744761,0.136430336732878,0.187728740242927,0.17809889885332,0.281782269189106,0.114433036642694,0.224118831655251,0.286460950033978,0.478542509785039,0.124110352744673,0.125228636573697,0.158925926444089,0.172784721777069,0.163816124733527,0.293480923909448,0.826199327937242,0.210557052920072,0.672053118920086,0.594226987597142,0.549692399764552,0.723283011339293,0.69456535457902,0.613289230906903,0.510035169884701,0.730414966128281,0.649039696304787,0.663591938030663,0.522658154709484,0.76836391967861,0.596871948137293,0.517057747575577,0.332244262754474,0.751431933469976,0.749499527552015,0.693544087270383,0.671761760312995,0.685778515696894,0.508767166406611
"1512","PstI.TP329515",1,1537490,0.331749940060646,0.189183985575254,0.165986107412944,0.923561075239772,0.911333935018564,0.895513751463997,0.84876266029842,0.91659977422582,0.949116362468255,0.902585733502459,0.882974346513212,0.886085638248777,0.904266564447088,0.756117554396263,0.840453605308951,1.1283101412743,1.05851176027777,1.11035460181808,0.624067563997586,0.872288989541414,0.89224540339451,0.808177974081306,1.09950489467879,0.465854247872774,0.646868516734026,0.68236052173038,0.11924465591872,0.12264957989556,0.127199747302688,0.141656771543562,0.121171427919875,0.11243036938761,0.125145220111243,0.130925925779068,0.129991322370878,0.124661812097437,0.17534058274657,0.144393084789794,0.0744200330790612,0.087395332645283,0.0775613568871532,0.237647054593699,0.134187175164961,0.128160619080096,0.155532812679711,0.0795234302862738
"2922","PstI.TP929619",1,1952038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1727","PstI.TP417865",1,2030761,0.463244825715186,0.471226696088221,0.394876754370135,0.200529682563783,0.157502506393556,0.235168089518,0.182200843906861,0.210751009796542,0.152232714731776,0.25170674365442,0.174577461688339,0.20474272408769,0.196592890135881,0.232587003470502,0.0930132384508777,0.281309837318083,0.156435130236126,0.328996270413274,0.117468465599189,0.200249138185273,0.198954451829376,0.184004513032104,0.255570740486138,0.344155864379507,0.33788841679337,0.402831335012708,0.630188273274887,0.695820938978042,0.581877963891883,0.657353767105273,0.61552966773292,0.704315563528097,0.560135704164455,0.668994486123117,0.624104445267208,0.635926773539089,0.585346460423323,0.807210423953192,0.523227019225914,0.697533178342151,0.46881740818692,0.763012291961946,0.630595492109496,0.632478181285274,0.654629371358876,0.555174179659027
"2813","PstI.TP885267",1,2084430,0.151566746786171,0.00590475571201823,0.0966514117932125,0.0230890104641862,0.00713123345575015,0.0121228302921298,0.0311290959107192,0.0294653406215123,0.00626775620227112,0.00523141507856778,0.0259518699798547,0.0377262876079696,0.0601515076174523,0.0213759356915446,0.0411112714459101,0.00205109314579879,0.104364420608214,0.0952772915926585,0.00588184380406133,0.0115958015955323,0.0177834626579081,0.00716238578289575,0.0262777553555979,0.705396423233748,0.986495808409078,0.800476502894919,0.94822410090225,0.983713805946233,0.972472143305673,0.930831140762176,0.93440393647953,0.985671600729117,0.988026481579675,0.941993985777659,0.916798116492759,0.870659799304201,0.951971757738257,0.909680171820634,0.99528831845964,0.7863856491313,0.803013244560984,0.98654785396418,0.973652982235476,0.959879103775332,0.983643245815935,0.94128739859045
"1031","PstI.TP1294018",1,2280325,0.207390125972171,0.140469194856062,0.419538562752914,0.0855946136910795,0.0976044233712659,0.0461117232552264,0.0372535616305547,0.0565856775478032,0.0982592677118674,0.0811003633383888,0.0401752641963337,0.0567552576397036,0.148177939017977,0.0543322261019459,0.0136107361731661,0.170379058114598,0.264339807422095,0.00416380466631559,0.0524103729162301,0.0451071140575451,0.0545960459775405,0.0494645683601199,0.15992875469727,0.62031155909139,0.723653730279245,0.380593561668461,0.821117647879885,0.79872187093688,0.89926621346778,0.917796587029333,0.877837890290588,0.797518437808054,0.829659015203397,0.911642861855257,0.877495185567248,0.710922175132007,0.882404621274427,0.969146125436027,0.675493138446923,0.544076781264734,0.990458299132836,0.886318117790289,0.901348802212289,0.881868751735596,0.892350418461131,0.691944473973164
"2047","PstI.TP56795",1,2315051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3015","PstI.TP966432",1,2596832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1776","PstI.TP441536",1,2816855,0.0465090476558331,0.0635526716438075,0.175082656841419,0.792110458999563,0.686266542683039,0.6653965756206,0.631997266017442,0.755024118973193,0.685786359403085,0.677553995242064,0.608970262783796,0.743212319111671,0.587887308362999,0.657672918980323,0.522699625286667,0.740410339545586,0.730136335383053,0.995695810119017,0.76667373367384,0.653347850713818,0.63504757323588,0.621055384624809,0.767173025008542,0.898443875096759,0.863867883620226,0.668216727510305,0.161394801107158,0.205936561603186,0.216074454063468,0.233347275197656,0.175782598864461,0.206164383935483,0.21010965263346,0.246053607736423,0.180629084555319,0.258293032782945,0.219951577460099,0.300123757227586,0.181798234131078,0.186150267489755,0.100996003772085,0.171130045699469,0.222152983051757,0.231714081316218,0.239301056154566,0.170933417246573
"606","PstI.TP1085601",1,2820903,0.631904315328876,0.726031524755716,0.616635165572965,0.271875962425569,0.280572868948773,0.296773019156214,0.317339948483682,0.258628114276753,0.286302621474352,0.311662116407463,0.306489628129469,0.202536783472031,0.278115093325699,0.2494590946345,0.320453220137341,0.222187371240834,0.361144918197472,0.204596276994151,0.27580213213535,0.306689594081376,0.307494397437226,0.269339612132075,0.246813849573905,0.23339722312947,0.187918040509225,0.241749082460046,0.534717056561965,0.52411565386075,0.504925124047843,0.481570695626708,0.551279554218839,0.51724628308823,0.48790793764602,0.493753709991498,0.627282564736005,0.527090157602389,0.563042146758315,0.478130865057244,0.59953235927181,0.435366573504618,0.624314933076013,0.52990481756143,0.493526419045446,0.492612698198368,0.537849027705773,0.566482046619615
"1948","PstI.TP525202",1,2884119,0.33747015612835,0.613161792546032,0.102865817696703,0.0817986984088715,0.129789411851544,0.1794585557349,0.201354062737921,0.0701875355982368,0.151529703684134,0.179330134364378,0.186892576096966,0.0475992705080535,0.205472538940221,0.200390075176568,0.23755560123856,0.0998999485893257,0.126396588167075,0.259824360503943,0.307380213009149,0.185326102016208,0.182418086890393,0.198286800504304,0.126027913315387,0.459758581160365,0.243690280278061,0.789103886365007,0.828326015485419,0.741669787674857,0.661517662405991,0.628993181052725,0.850770581949115,0.705456592513312,0.661713302852645,0.650290521553082,0.896191312208384,0.623056542937774,0.630390884830477,0.578687896172332,0.794511250670569,0.747486600433965,0.549763166809907,0.492742232642473,0.652640315595683,0.657025027532491,0.633451252937075,0.74812141511983
"1000","PstI.TP1268585",1,2988383,0.942680357303094,1.05307355636202,0.821564940920578,1.34085918379403,1.41799796520327,1.41231840434011,1.43198318562978,1.28960974937692,1.40078380258174,1.34628313171465,1.4104640837034,1.21633190776494,1.33678134160724,1.37514423502901,1.62797767263715,1.05532067136192,1.00728304873461,1.16495453379427,1.47264301364251,1.42331645824345,1.39007038724129,1.44019528297352,1.08433908578671,0.114108932546012,0.0884965710686901,0.15081170819221,0.0456184805926999,0.0381946060364911,0.0386973829836413,0.036984249851691,0.0513322440793555,0.0397389325791085,0.0450522897195849,0.0388629636424293,0.0607670414166498,0.0460488361701891,0.0421556475611232,0.0235517036162954,0.0880398570334964,0.0983369991570662,0.0683983249608115,0.0336788292729981,0.0377297164843178,0.0407314257968343,0.0362914831366307,0.082349490063633
"2716","PstI.TP849876",1,3050119,0.235064358748456,0.0921806331148687,0.22061270884456,0.0334252749141191,0.0526637822632742,0.046087231496895,0.0578830197691221,0.0534037154883402,0.0645803002509301,0.0151286313588647,0.0571538808408472,0.0490282428914154,0.0206894579178245,0.00391259211851493,0.085081992704694,0.0327264205512612,0.0603962747226535,0.0195006289047271,0.223509896956201,0.0524167462376367,0.0431889013503183,0.0274376336065517,0.0234043476432825,0.58201696141629,0.808759447463434,0.601710085807193,0.925922686477565,0.885801105047651,0.899316928438237,0.87521948992027,0.884293198173167,0.861826213891243,0.965764791918295,0.876690133986437,0.893247392483031,0.953477704148686,0.99103138384674,0.82208742915126,0.927413854454544,0.870169236229889,0.956091310496627,0.597709423582201,0.886305111065543,0.905338727813947,0.938776839034297,0.947535854107618
"1225","PstI.TP209693",1,3305106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2161","PstI.TP626124",1,3342723,0.130316144346518,0.0214580020338473,0.0903101426548879,0.0500208984657395,0.0977938882862514,0.0446548106417982,0.0718696996821422,0.0659950613972316,0.100888892908277,0.0626446194687872,0.079328820131166,0.058234855432207,0.0780977655084393,0.00228193052741021,0.108281017611682,0.125745958317608,0.189452615946007,0.160725125734549,0.0359016770557999,0.0624753358706026,0.0741554410732692,0.0425972655190517,0.132147709997892,0.740770801425933,0.951791885641251,0.812250256841302,0.891208051728695,0.798373497257305,0.90228801633318,0.84748164385854,0.859023289878822,0.79270410483299,0.865676006431408,0.83305021320104,0.874510734127162,0.835414933963746,0.994759440679322,0.779325671442108,0.748607272224258,0.646468523627896,0.690676809654187,0.920657982315676,0.866013503958732,0.843032968520542,0.906572903843415,0.737653300625345
"555","PstI.TP1059573",1,3357749,0.33374982408945,0.371080543069365,0.34174984398463,0.689344156697174,0.721564249224572,0.846356074133527,0.881223612876141,0.671731395646127,0.689422288867026,0.859148292404314,0.855773874326941,0.695426890296343,0.570628157353857,0.910268634621421,0.769548520490225,0.519273344835113,0.569636025438544,0.881927016940067,0.886895281122292,0.854633834605959,0.852456119061795,0.824484755737216,0.576787037550017,0.463713965855949,0.425519490132208,0.455250211273548,0.204482357389794,0.189860994228519,0.142443922980919,0.131454781344528,0.212945567385847,0.204445573101981,0.138309403274418,0.139388237179461,0.201638338272278,0.26876446203478,0.122950801835868,0.170001001356577,0.302500888898994,0.269379147738062,0.1312420432356,0.129749208991551,0.13975461733451,0.140457159375238,0.149801183415337,0.264979918663684
"238","NsiI.TP504485",1,3381640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"944","PstI.TP1244443",1,3397749,0.371169682392169,0.403429413960725,0.899233686734941,0.258467079629756,0.32414405187089,0.329680995976356,0.379801699023884,0.27013447721142,0.323727412780158,0.344698074426722,0.410228436103775,0.258561966797972,0.348036925950632,0.326552309384795,0.469145186832612,0.339971978746218,0.250962440542361,0.205970293510086,0.203711929356986,0.354664604231635,0.385434456738871,0.36454780959251,0.308191782508335,0.425432160846663,0.394975889706652,0.126114874853618,0.551484004362397,0.474084709219454,0.468078834820938,0.417059771524369,0.536865532782941,0.474539739174682,0.452170188060571,0.388840563559618,0.551363526111941,0.448707236913978,0.471463081692392,0.33951175312739,0.457117682500244,0.561096499718163,0.622342853035386,0.625587511865279,0.441911593897515,0.411685473748292,0.431968611453027,0.491822301183057
"863","PstI.TP1199997",1,3471828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2463","PstI.TP757375",1,3471897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2395","PstI.TP726521",1,3535515,0.342626782276041,0.0411078126361156,0.153766920698517,0.111654570663481,0.0687546304760367,0.060393824860863,0.052335504722294,0.117200519971579,0.0574115490089061,0.0476582186282665,0.0480136793277031,0.0950797173917434,0.0657517778302362,0.0848798313573803,0.0687240154363504,0.0435784991488918,0.113464156576519,0.0778186004826911,0.196773439565797,0.058441051536221,0.0490987774114062,0.0798112982641555,0.0657103975962897,0.454331886113318,0.909687416727831,0.701831859942659,0.77329540459548,0.853582238293459,0.870174144881655,0.886470923684638,0.763483191080305,0.876170145473294,0.896069677671768,0.895336563959056,0.803378643617862,0.859504633310092,0.822470194754825,0.853642412613646,0.904526928841543,0.770079998386762,0.835952112339126,0.635662454377267,0.874095628907359,0.893102330405095,0.832125252488168,0.859586532110918
"1631","PstI.TP374511",1,3576636,0.96374774056733,1.26504636126319,0.689480915930366,0.186408170713025,0.124076834667345,0.28438321117646,0.230463094592493,0.163921106612607,0.0851641350273873,0.277253863078338,0.205983856178312,0.194988700704391,0.14862360604689,0.273946618706089,0.135065202657691,0.00456544467586727,0.0769311011585584,0.17982486707543,0.115651721354492,0.241675577745477,0.225028427608577,0.213408293489369,0.0314357923088407,0.108705685595439,0.0543192342205455,0.204417976079502,0.651016250254847,0.751489929890962,0.519537366739837,0.588216097353374,0.685612762689825,0.821931954495295,0.528136443943939,0.622323418070876,0.638280092484035,0.710193010759154,0.532173667358107,0.732714519029868,0.989542736523442,0.837662162872921,0.660959931958244,0.766210816633335,0.573224075118042,0.595623154555449,0.61177497297023,0.930174024932633
"998","PstI.TP1267977",1,3576713,0.1135747989503,0.281726543224115,0.175658753954484,0.630000687014863,0.604224761540562,0.700057122384739,0.714761659225608,0.598006197242297,0.577908416041953,0.688252534139823,0.69469803982506,0.576889336869525,0.63027002537294,0.717381278627185,0.584145476318585,0.449319236931044,0.708080869739094,0.758965740798368,0.436071351015604,0.70229885062822,0.69037528157907,0.662741411515183,0.523596055183155,0.769883835114772,0.522725223253836,0.667330917234402,0.234422510696342,0.248756958680142,0.19949998970676,0.192858302901823,0.252344476348011,0.264296604686016,0.204996981298415,0.201977019958642,0.264917509229199,0.234277172907783,0.191698502976564,0.260528070876442,0.35537000064031,0.195847995206386,0.174194428077087,0.366377376909772,0.198472869796637,0.203997440469344,0.217399523814156,0.299504908848646
"746","PstI.TP1155202",1,3620639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3002","PstI.TP961085",1,3705536,0.397798660798924,0.238696556125599,0.216363102976367,0.0927271342747992,0.17465185379908,0.16519614603063,0.204652781080767,0.121031346778946,0.177973858827053,0.153171838513495,0.230091439200325,0.188020748093539,0.231790150278667,0.155066273955164,0.229887548142477,0.113189209314252,0.0462491256837199,0.1300616654002,0.240780759861898,0.184410752429928,0.201835367308325,0.186075987940506,0.106529437722764,0.400130207390081,0.57716959401953,0.607626766993811,0.807742372598415,0.668879901085229,0.683602833165908,0.624233711573551,0.756778269833974,0.663783023809857,0.702794188318897,0.588719689412356,0.648603446264277,0.586421453059543,0.699735207267322,0.588996144367219,0.770567682280318,0.898981747920596,0.741204990257314,0.574406360314911,0.654017316836005,0.62829648879931,0.651514389462375,0.782475164863212
"1247","PstI.TP21889",1,3705780,0.849336433014068,0.460462729164289,0.426872074794836,0.701402002264372,0.565237445309446,0.744289722289956,0.663480848417833,0.723563031096427,0.588960728278483,0.757496881319183,0.669251995259277,0.623577194171351,0.566927780398557,0.721858603873411,0.629024101224444,0.628253940358374,0.476990426873342,0.663969979140828,0.561460096540438,0.689417154110745,0.697492630570066,0.676755858676745,0.606172663249016,0.14146974378623,0.346367608348373,0.374220802020939,0.198883153587523,0.272121311059279,0.18018153304018,0.217029690753153,0.188989192283218,0.257655413519109,0.174784581370281,0.21416475698107,0.237915537766662,0.271064235194971,0.189732354483783,0.234950243131068,0.235367264367891,0.33343376254223,0.216785395380844,0.274498454412211,0.204447990319883,0.200681514285267,0.210496142427975,0.247643730019764
"543","PstI.TP1053336",1,3955998,0.006932863178892,0.179962358706116,0.0190379647705544,0.199692697206684,0.22810889083456,0.152592522487269,0.164633153474034,0.193360014589383,0.263827410372605,0.169366206782057,0.159655330509751,0.196813377379927,0.262832709555189,0.130228173525222,0.134990602062951,0.465807813039648,0.559513292363823,0.266123237748901,0.17438237229031,0.164774845772801,0.165361118268072,0.147860858234197,0.452387307709413,0.984163234067853,0.660750714298219,0.957110399808101,0.631403962104485,0.59141333027589,0.703732288205372,0.684489588321989,0.640678257037183,0.544719082452748,0.677070346037346,0.692380247239266,0.635604001408716,0.545968127778555,0.740920867381175,0.732840391303431,0.342130811082177,0.275731705840645,0.541847111119906,0.669295072604053,0.684266304150515,0.683343207320489,0.711441412838278,0.352868338282934
"2829","PstI.TP891020",1,4033768,0.172553294310684,0.164804816279073,0.295813000819979,0.0622049853814385,0.0979704995045793,0.0725062271046579,0.0818618330173139,0.0517139300682531,0.0983963092084031,0.0764499932202034,0.0794382748774309,0.0801504533822961,0.0574528615926442,0.0894969285671062,0.0960703231864725,0.0621137882378987,0.119547887887053,0.12914798755296,0.120508691158735,0.0784014410311344,0.0783866576963935,0.0877340606763147,0.0787941999022554,0.672119825077836,0.68421908480785,0.506042507653908,0.866552769530756,0.798048894814156,0.846240434953967,0.828205608158587,0.887740574527441,0.797266820799566,0.838590632468621,0.832840286954412,0.831475671659026,0.87608680310437,0.813772615950097,0.801548262079701,0.86673475534592,0.75936768566352,0.742765994335157,0.757689569730043,0.834830983669032,0.834859401704382,0.81708255700532,0.834076336606088
"2164","PstI.TP629259",1,4276027,0.540924628027177,0.31926740477507,0.710690833873168,1.80061595763304,1.98407432419505,1.87492239196233,1.93458253946602,1.79739935434972,1.98584208349943,1.97029033021006,1.92887717698657,1.65526532424039,1.96549212364216,1.96884036709618,1.99751946491849,1.65134972341561,2.3174120313119,1.97655996308941,1.82648454781715,1.91344220466135,1.94459938103598,1.96165719510075,1.80817097323156,0.287789783166273,0.479438156996981,0.194674544016245,0.0158264693988743,0.0103735087069731,0.0133375975255045,0.0116256557959963,0.0159441233526499,0.0103313700280121,0.0107080322323281,0.0117793905988202,0.0221174307294444,0.0108269935076751,0.0107438424941211,0.0100572798563422,0.0223177432275755,0.00481490772674522,0.0105545576625533,0.0149112980885662,0.0122055623995646,0.0113605829995973,0.0109230219128405,0.0155535319896988
